timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback
1.76217e+09,-0.00613366,0.117639,-0.993038,24.438,7.83563,0.266923,0.130208,0.212237,0.266923,0.130208,0.212237,20,512,0.0390625,0
1.76217e+09,-0.00523357,0.119335,-0.99284,24.5377,7.72404,0.264993,0.140931,0.215369,0.264993,0.140931,0.215369,23,544,0.0422794,0
1.76217e+09,-0.00538339,0.120402,-0.992711,24.7855,7.88588,0.270562,0,0.162337,0.270562,0,0.162337,16,464,0.0344828,0
1.76217e+09,-0.00686317,0.122931,-0.992391,24.4432,7.63639,0.262265,0,0.157359,0.262265,0,0.157359,17,464,0.0366379,0
1.76217e+09,-0.00242813,0.118359,-0.992968,24.8206,7.86215,0.270244,0,0.162147,0.270244,0,0.162147,16,480,0.0333333,0
1.76217e+09,-0.00383521,0.117605,-0.993053,24.5565,8.07353,0.273369,0,0.164022,0.273369,0,0.164022,16,464,0.0344828,0
1.76217e+09,-0.00838557,0.126633,-0.991914,24.5233,7.50184,0.259641,0,0.155785,0.259641,0,0.155785,19,496,0.0383065,0
1.76217e+09,-0.00185512,0.11538,-0.99332,24.756,7.76485,0.267482,0,0.160489,0.267482,0,0.160489,15,464,0.0323276,0
1.76217e+09,-0.00286246,0.125809,-0.992051,24.4782,7.6801,0.26354,0,0.158124,0.26354,0,0.158124,15,448,0.0334821,0
1.76217e+09,0.000443114,0.122799,-0.992432,24.867,7.73762,0.267604,0,0.160563,0.267604,0,0.160563,16,432,0.037037,0
1.76217e+09,0.000470583,0.121224,-0.992625,24.7733,7.64441,0.264739,0,0.158844,0.264739,0,0.158844,18,448,0.0401786,0
1.76217e+09,-0.00173888,0.120205,-0.992748,24.6564,7.73059,0.265977,0,0.159586,0.265977,0,0.159586,17,448,0.0379464,0
1.76217e+09,0.00651942,0.127985,-0.991755,24.664,7.808,0.267863,0,0.160718,0.267863,0,0.160718,16,464,0.0344828,0
1.76217e+09,0.0100368,0.133801,-0.990957,24.6564,7.70437,0.265355,0,0.159213,0.265355,0,0.159213,17,432,0.0393519,0
1.76217e+09,0.00822772,0.148226,-0.988919,24.6264,7.56374,0.261815,0,0.157089,0.261815,0,0.157089,18,512,0.0351562,0
1.76217e+09,0.010356,0.152539,-0.988243,24.6237,7.83056,0.268114,0,0.160868,0.268114,0,0.160868,16,480,0.0333333,0
1.76217e+09,0.0071819,0.158839,-0.987278,24.7436,7.82426,0.268806,0,0.161284,0.268806,0,0.161284,17,448,0.0379464,0
1.76217e+09,0.00997965,0.155425,-0.987797,24.6948,7.57486,0.262548,0,0.157529,0.262548,0,0.157529,15,416,0.0360577,0
1.76217e+09,0.00874126,0.155736,-0.987761,24.5539,7.58253,0.26176,0.136719,0.211744,0.26176,0.136719,0.211744,21,512,0.0410156,0
1.76217e+09,0.0221752,0.132678,-0.990911,24.8243,7.81449,0.269137,0,0.161482,0.269137,0,0.161482,16,464,0.0344828,0
1.76217e+09,0.0172602,0.149203,-0.988656,24.7324,7.9012,0.270551,0,0.162331,0.270551,0,0.162331,17,496,0.0342742,0
1.76217e+09,0.0161556,0.150379,-0.988497,24.587,7.79493,0.267014,0,0.160208,0.267014,0,0.160208,18,496,0.0362903,0
1.76217e+09,0.0137684,0.139244,-0.990162,24.8337,7.80617,0.269004,0.130208,0.213486,0.269004,0.130208,0.213486,20,512,0.0390625,0
1.76217e+09,0.0146915,0.148207,-0.988847,24.8216,7.90746,0.271328,0.126263,0.213302,0.271328,0.126263,0.213302,20,528,0.0378788,0
1.76217e+09,0.0135664,0.145291,-0.989296,24.7401,8.03559,0.27379,0,0.164274,0.27379,0,0.164274,19,496,0.0383065,0
1.76217e+09,0.00938081,0.142748,-0.989715,24.8581,7.82132,0.269535,0,0.161721,0.269535,0,0.161721,19,512,0.0371094,0
1.76217e+09,0.00906976,0.148572,-0.98886,24.5322,7.8688,0.268371,0,0.161023,0.268371,0,0.161023,17,512,0.0332031,0
1.76217e+09,0.016402,0.12839,-0.991588,24.6795,7.70707,0.265579,0,0.159348,0.265579,0,0.159348,17,464,0.0366379,0
1.76217e+09,0.00497356,0.127251,-0.991858,24.7746,7.62656,0.264324,0,0.158594,0.264324,0,0.158594,17,480,0.0354167,0
1.76217e+09,0.00384931,0.126827,-0.991917,24.3362,7.88062,0.267255,0,0.160353,0.267255,0,0.160353,18,496,0.0362903,0
1.76217e+09,-0.00226919,0.121808,-0.992551,24.7248,7.87469,0.26987,0,0.161922,0.26987,0,0.161922,16,416,0.0384615,0
1.76217e+09,-0.00525511,0.112579,-0.993629,24.8695,7.64009,0.265297,0,0.159178,0.265297,0,0.159178,15,432,0.0347222,0
1.76217e+09,0.00473324,0.131589,-0.991293,24.4551,7.68464,0.263486,0,0.158092,0.263486,0,0.158092,18,528,0.0340909,0
1.76217e+09,-0.00348816,0.120592,-0.992696,24.7414,7.71906,0.266293,0,0.159776,0.266293,0,0.159776,16,448,0.0357143,0
1.76217e+09,0.00115124,0.122289,-0.992494,24.4809,7.57695,0.261124,0,0.156675,0.261124,0,0.156675,18,480,0.0375,0
1.76217e+09,0.0175842,0.136201,-0.990525,24.6975,7.85087,0.269114,0,0.161468,0.269114,0,0.161468,17,480,0.0354167,0
1.76217e+09,0.0152665,0.138637,-0.990226,24.2907,7.88556,0.267045,0,0.160227,0.267045,0,0.160227,18,480,0.0375,0
1.76217e+09,0.0100194,0.138877,-0.990259,24.7436,7.92063,0.271091,0,0.162654,0.271091,0,0.162654,17,448,0.0379464,0
1.76217e+09,0.00416551,0.138112,-0.990408,24.4779,7.92052,0.269203,0,0.161522,0.269203,0,0.161522,19,496,0.0383065,0
1.76217e+09,0.00194017,0.166844,-0.985981,24.5366,7.75873,0.265805,0,0.159483,0.265805,0,0.159483,13,416,0.03125,0
1.76217e+09,0.0119159,0.13961,-0.990135,24.5007,7.7508,0.265366,0,0.15922,0.265366,0,0.15922,16,432,0.037037,0
1.76217e+09,0.0123885,0.152468,-0.988231,24.5916,7.90979,0.26976,0.126263,0.212361,0.26976,0.126263,0.212361,20,528,0.0378788,0
1.76217e+09,0.0129524,0.152186,-0.988267,24.8002,7.86765,0.270232,0,0.162139,0.270232,0,0.162139,16,480,0.0333333,0
1.76217e+09,0.0128305,0.147532,-0.988974,24.8014,7.71761,0.266675,0,0.160005,0.266675,0,0.160005,15,432,0.0347222,0
