timestamp,pid,cpu_percent,ram_rss_mb,ram_vms_mb,ram_percent
1784806442.429,3071,119.80,565.08,1993.63,1.79
1784806442.429,3076,0.00,14.56,486.30,0.05
1784806442.429,3100,0.00,14.38,486.30,0.05
1784806442.479,3071,99.90,547.25,1975.80,1.73
1784806442.479,3076,0.00,14.56,486.30,0.05
1784806442.479,3100,0.00,14.38,486.30,0.05
1784806442.529,3071,139.70,565.09,1993.64,1.79
1784806442.529,3076,0.00,14.56,486.30,0.05
1784806442.529,3100,0.00,14.38,486.30,0.05
1784806442.580,3071,139.80,547.25,1975.80,1.73
1784806442.580,3076,0.00,14.56,486.30,0.05
1784806442.580,3100,0.00,14.38,486.30,0.05
1784806442.630,3071,99.90,565.10,1993.65,1.79
1784806442.630,3076,0.00,14.56,486.30,0.05
1784806442.630,3100,0.00,14.38,486.30,0.05
1784806442.680,3071,179.50,547.25,1975.80,1.73
1784806442.680,3076,0.00,14.56,486.30,0.05
1784806442.680,3100,0.00,14.38,486.30,0.05
1784806442.730,3071,219.50,565.11,1993.66,1.79
1784806442.730,3076,0.00,14.56,486.30,0.05
1784806442.730,3100,0.00,14.38,486.30,0.05
1784806442.780,3071,219.70,565.22,1993.66,1.79
1784806442.780,3076,0.00,14.56,486.30,0.05
1784806442.780,3100,0.00,14.38,486.30,0.05
1784806442.830,3071,159.80,565.32,1993.67,1.79
1784806442.830,3076,0.00,14.56,486.30,0.05
1784806442.830,3100,0.00,14.38,486.30,0.05
1784806442.880,3071,139.80,565.33,1993.68,1.79
1784806442.880,3076,0.00,14.56,486.30,0.05
1784806442.880,3100,0.00,14.38,486.30,0.05
1784806442.930,3071,159.70,565.35,1993.68,1.79
1784806442.930,3076,0.00,14.56,486.30,0.05
1784806442.930,3100,0.00,14.38,486.30,0.05
1784806442.980,3071,139.80,565.35,1993.68,1.79
1784806442.980,3076,0.00,14.56,486.30,0.05
1784806442.980,3100,0.00,14.38,486.30,0.05
1784806443.030,3071,159.60,547.47,1975.80,1.73
1784806443.030,3076,0.00,14.56,486.30,0.05
1784806443.030,3100,0.00,14.38,486.30,0.05
1784806443.080,3071,139.90,565.36,1993.69,1.79
1784806443.080,3076,0.00,14.56,486.30,0.05
1784806443.080,3100,0.00,14.38,486.30,0.05
1784806443.130,3071,119.80,547.47,1975.80,1.73
1784806443.130,3076,0.00,14.56,486.30,0.05
1784806443.130,3100,0.00,14.38,486.30,0.05
1784806443.181,3071,119.80,565.37,1993.70,1.79
1784806443.181,3076,0.00,14.56,486.30,0.05
1784806443.181,3100,0.00,14.38,486.30,0.05
1784806443.231,3071,119.70,547.47,1975.80,1.73
1784806443.231,3076,0.00,14.56,486.30,0.05
1784806443.231,3100,0.00,14.38,486.30,0.05
1784806443.281,3071,159.50,565.37,1993.70,1.79
1784806443.281,3076,0.00,14.56,486.30,0.05
1784806443.281,3100,0.00,14.38,486.30,0.05
1784806443.331,3071,179.40,547.47,1975.80,1.73
1784806443.331,3076,0.00,14.56,486.30,0.05
1784806443.331,3100,0.00,14.38,486.30,0.05
1784806443.381,3071,159.80,565.38,1993.71,1.79
1784806443.381,3076,0.00,14.56,486.30,0.05
1784806443.381,3100,0.00,14.38,486.30,0.05
1784806443.431,3071,159.60,547.47,1975.80,1.73
1784806443.431,3076,0.00,14.56,486.30,0.05
1784806443.431,3100,0.00,14.38,486.30,0.05
1784806443.481,3071,139.80,565.39,1993.72,1.79
1784806443.481,3076,0.00,14.56,486.30,0.05
1784806443.481,3100,0.00,14.38,486.30,0.05
1784806443.531,3071,159.50,547.47,1975.80,1.73
1784806443.531,3076,0.00,14.56,486.30,0.05
