timestamp,normal_type,nx,ny,nz,px,py,pz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback,search_radius
1784806540.969284058,raw,0.000000,0.000000,1.000000,-0.002271,0.013215,-0.134412,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,56,0.071429,0,1.000000
1784806540.969284058,scored,0.000000,0.000000,1.000000,-0.002271,0.013215,-0.134412,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,56,0.071429,0,1.000000
1784806540.969284058,smoothed_raw,0.000000,0.000000,1.000000,-0.002271,0.013215,-0.134412,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,56,0.071429,0,1.000000
1784806540.969284058,smoothed_scored,0.000000,0.000000,1.000000,-0.002271,0.013215,-0.134412,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,56,0.071429,0,1.000000
1784806541.018706083,raw,-0.071906,0.005558,0.997396,-0.004583,0.013213,-0.135020,173.101598,-5.545107,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,79,109,0.724771,0,1.000000
1784806541.018706083,scored,-0.071906,0.005558,0.997396,-0.004583,0.013213,-0.135020,173.101598,-5.545107,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,79,109,0.724771,0,1.000000
1784806541.018706083,smoothed_raw,-0.032540,0.002515,0.999467,-0.004583,0.013213,-0.135020,173.101598,-5.545107,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,79,109,0.724771,0,1.000000
1784806541.018706083,smoothed_scored,-0.055207,0.004267,0.998466,-0.004583,0.013213,-0.135020,173.101598,-5.545107,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,79,109,0.724771,0,1.000000
1784806541.068927050,raw,-0.067528,0.005302,0.997703,-0.008087,0.012434,-0.134914,173.100931,-5.538785,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,82,121,0.677686,0,1.000000
1784806541.068927050,scored,-0.067528,0.005302,0.997703,-0.008087,0.012434,-0.134914,173.100931,-5.538785,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,82,121,0.677686,0,1.000000
1784806541.068927050,smoothed_raw,-0.065123,0.005068,0.997864,-0.008087,0.012434,-0.134914,173.100931,-5.538785,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,82,121,0.677686,0,1.000000
1784806541.068927050,smoothed_scored,-0.067618,0.005289,0.997697,-0.008087,0.012434,-0.134914,173.100931,-5.538785,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,82,121,0.677686,0,1.000000
1784806541.119306087,raw,-0.012222,0.101536,0.994757,-0.003650,0.012277,-0.136350,173.081720,-5.535477,0.0860,0.2308,0.1439,0.0860,0.2308,0.1439,15,130,0.115385,0,1.000000
1784806541.119306087,scored,-0.012222,0.101536,0.994757,-0.003650,0.012277,-0.136350,173.081720,-5.535477,0.0860,0.2308,0.1439,0.0860,0.2308,0.1439,15,130,0.115385,0,1.000000
1784806541.119306087,smoothed_raw,-0.044529,0.045833,0.997956,-0.003650,0.012277,-0.136350,173.081720,-5.535477,0.0860,0.2308,0.1439,0.0860,0.2308,0.1439,15,130,0.115385,0,1.000000
1784806541.119306087,smoothed_scored,-0.025747,0.078231,0.996603,-0.003650,0.012277,-0.136350,173.081720,-5.535477,0.0860,0.2308,0.1439,0.0860,0.2308,0.1439,15,130,0.115385,0,1.000000
1784806541.168904066,raw,-0.012222,0.101536,0.994757,-0.001937,0.012448,-0.135405,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13,134,0.097015,0,1.000000
1784806541.168904066,scored,-0.012222,0.101536,0.994757,-0.001937,0.012448,-0.135405,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13,134,0.097015,0,1.000000
1784806541.168904066,smoothed_raw,-0.016134,0.094792,0.995366,-0.001937,0.012448,-0.135405,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13,134,0.097015,0,1.000000
1784806541.168904066,smoothed_scored,-0.012983,0.100224,0.994880,-0.001937,0.012448,-0.135405,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13,134,0.097015,0,1.000000
1784806541.218960047,raw,-0.012222,0.101536,0.994757,-0.005638,0.012635,-0.135232,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9,141,0.063830,0,1.000000
1784806541.218960047,scored,-0.012222,0.101536,0.994757,-0.005638,0.012635,-0.135232,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9,141,0.063830,0,1.000000
1784806541.218960047,smoothed_raw,-0.012320,0.101367,0.994773,-0.005638,0.012635,-0.135232,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9,141,0.063830,0,1.000000
1784806541.218960047,smoothed_scored,-0.012230,0.101521,0.994758,-0.005638,0.012635,-0.135232,173.081720,-5.535477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9,141,0.063830,0,1.000000
1784806541.268956900,raw,-0.075085,0.005853,0.997160,-0.000200,0.017243,-0.135952,173.092466,-5.540394,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,105,145,0.724138,0,1.000000
1784806541.268956900,scored,-0.075085,0.005853,0.997160,-0.000200,0.017243,-0.135952,173.092466,-5.540394,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,105,145,0.724138,0,1.000000
1784806541.268956900,smoothed_raw,-0.038710,0.061411,0.997362,-0.000200,0.017243,-0.135952,173.092466,-5.540394,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,105,145,0.724138,0,1.000000
1784806541.268956900,smoothed_scored,-0.059874,0.029150,0.997780,-0.000200,0.017243,-0.135952,173.092466,-5.540394,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,105,145,0.724138,0,1.000000
1784806541.319330931,raw,-0.072047,0.010822,0.997343,0.000617,0.012146,-0.135187,173.096512,-5.537774,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,151,0.761589,0,1.000000
1784806541.319330931,scored,-0.072047,0.010822,0.997343,0.000617,0.012146,-0.135187,173.096512,-5.537774,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,151,0.761589,0,1.000000
1784806541.319330931,smoothed_raw,-0.069406,0.014692,0.997480,0.000617,0.012146,-0.135187,173.096512,-5.537774,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,151,0.761589,0,1.000000
1784806541.319330931,smoothed_scored,-0.071929,0.010928,0.997350,0.000617,0.012146,-0.135187,173.096512,-5.537774,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,151,0.761589,0,1.000000
1784806541.368978024,raw,-0.068710,0.013816,0.997541,-0.003432,0.010721,-0.135323,173.106089,-5.543171,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,116,155,0.748387,0,1.000000
1784806541.368978024,scored,-0.068710,0.013816,0.997541,-0.003432,0.010721,-0.135323,173.106089,-5.543171,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,116,155,0.748387,0,1.000000
1784806541.368978024,smoothed_raw,-0.070748,0.011899,0.997423,-0.003432,0.010721,-0.135323,173.106089,-5.543171,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,116,155,0.748387,0,1.000000
1784806541.368978024,smoothed_scored,-0.069554,0.013034,0.997493,-0.003432,0.010721,-0.135323,173.106089,-5.543171,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,116,155,0.748387,0,1.000000
1784806541.419354916,raw,-0.066776,0.014576,0.997662,-0.004476,0.011777,-0.134708,173.101038,-5.536916,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,157,0.732484,0,1.000000
1784806541.419354916,scored,-0.066776,0.014576,0.997662,-0.004476,0.011777,-0.134708,173.101038,-5.536916,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,157,0.732484,0,1.000000
1784806541.419354916,smoothed_raw,-0.068137,0.013916,0.997579,-0.004476,0.011777,-0.134708,173.101038,-5.536916,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,157,0.732484,0,1.000000
1784806541.419354916,smoothed_scored,-0.067292,0.014349,0.997630,-0.004476,0.011777,-0.134708,173.101038,-5.536916,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,157,0.732484,0,1.000000
1784806541.468980074,raw,-0.069642,0.014248,0.997470,-0.007965,0.014724,-0.135457,173.098543,-5.539748,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,159,0.723270,0,1.000000
1784806541.468980074,scored,-0.069642,0.014248,0.997470,-0.007965,0.014724,-0.135457,173.098543,-5.539748,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,159,0.723270,0,1.000000
1784806541.468980074,smoothed_raw,-0.068123,0.014379,0.997573,-0.007965,0.014724,-0.135457,173.098543,-5.539748,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,159,0.723270,0,1.000000
1784806541.468980074,smoothed_scored,-0.068972,0.014317,0.997516,-0.007965,0.014724,-0.135457,173.098543,-5.539748,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,159,0.723270,0,1.000000
1784806541.519048929,raw,-0.065979,0.014956,0.997709,-0.005359,0.012369,-0.135247,173.099345,-5.540359,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,161,0.714286,0,1.000000
1784806541.519048929,scored,-0.065979,0.014956,0.997709,-0.005359,0.012369,-0.135247,173.099345,-5.540359,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,161,0.714286,0,1.000000
1784806541.519048929,smoothed_raw,-0.067904,0.014568,0.997586,-0.005359,0.012369,-0.135247,173.099345,-5.540359,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,161,0.714286,0,1.000000
1784806541.519048929,smoothed_scored,-0.066831,0.014788,0.997655,-0.005359,0.012369,-0.135247,173.099345,-5.540359,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,161,0.714286,0,1.000000
1784806541.569124937,raw,-0.070944,0.005789,0.997463,-0.002429,0.014045,-0.134838,173.099955,-5.540054,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,162,0.709877,0,1.000000
1784806541.569124937,scored,-0.070944,0.005789,0.997463,-0.002429,0.014045,-0.134838,173.099955,-5.540054,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,162,0.709877,0,1.000000
1784806541.569124937,smoothed_raw,-0.068320,0.011053,0.997602,-0.002429,0.014045,-0.134838,173.099955,-5.540054,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,162,0.709877,0,1.000000
1784806541.569124937,smoothed_scored,-0.069788,0.008008,0.997530,-0.002429,0.014045,-0.134838,173.099955,-5.540054,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,115,162,0.709877,0,1.000000
1784806541.619056940,raw,-0.070000,0.014933,0.997435,-0.000755,0.013159,-0.134912,173.100127,-5.539145,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,117,163,0.717791,0,1.000000
1784806541.619056940,scored,-0.070000,0.014933,0.997435,-0.000755,0.013159,-0.134912,173.100127,-5.539145,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,117,163,0.717791,0,1.000000
1784806541.619056940,smoothed_raw,-0.070205,0.010278,0.997480,-0.000755,0.013159,-0.134912,173.100127,-5.539145,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,117,163,0.717791,0,1.000000
1784806541.619056940,smoothed_scored,-0.070163,0.012835,0.997453,-0.000755,0.013159,-0.134912,173.100127,-5.539145,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,117,163,0.717791,0,1.000000
1784806541.668989897,raw,-0.075981,0.009201,0.997067,-0.002735,0.014276,-0.134869,173.099763,-5.539228,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,120,165,0.727273,0,1.000000
1784806541.668989897,scored,-0.075981,0.009201,0.997067,-0.002735,0.014276,-0.134869,173.099763,-5.539228,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,120,165,0.727273,0,1.000000
1784806541.668989897,smoothed_raw,-0.072573,0.011895,0.997292,-0.002735,0.014276,-0.134869,173.099763,-5.539228,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,120,165,0.727273,0,1.000000
1784806541.668989897,smoothed_scored,-0.074540,0.010470,0.997163,-0.002735,0.014276,-0.134869,173.099763,-5.539228,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,120,165,0.727273,0,1.000000
1784806541.719369888,raw,-0.067932,0.010720,0.997632,-0.002513,0.014177,-0.134728,173.098740,-5.538172,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,166,0.734940,0,1.000000
1784806541.719369888,scored,-0.067932,0.010720,0.997632,-0.002513,0.014177,-0.134728,173.098740,-5.538172,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,166,0.734940,0,1.000000
1784806541.719369888,smoothed_raw,-0.072178,0.010228,0.997339,-0.002513,0.014177,-0.134728,173.098740,-5.538172,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,166,0.734940,0,1.000000
1784806541.719369888,smoothed_scored,-0.069807,0.010428,0.997506,-0.002513,0.014177,-0.134728,173.098740,-5.538172,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,166,0.734940,0,1.000000
1784806541.769165039,raw,-0.077353,0.019945,0.996804,-0.001521,0.012559,-0.135044,173.102657,-5.540649,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,168,0.702381,0,1.000000
1784806541.769165039,scored,-0.077353,0.019945,0.996804,-0.001521,0.012559,-0.135044,173.102657,-5.540649,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,168,0.702381,0,1.000000
1784806541.769165039,smoothed_raw,-0.072450,0.014501,0.997267,-0.001521,0.012559,-0.135044,173.102657,-5.540649,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,168,0.702381,0,1.000000
1784806541.769165039,smoothed_scored,-0.075173,0.017682,0.997014,-0.001521,0.012559,-0.135044,173.102657,-5.540649,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,168,0.702381,0,1.000000
1784806541.819169998,raw,-0.068551,0.004618,0.997637,-0.009345,0.013545,-0.134967,173.102812,-5.539343,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,168,0.726190,0,1.000000
1784806541.819169998,scored,-0.068551,0.004618,0.997637,-0.009345,0.013545,-0.134967,173.102812,-5.539343,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,168,0.726190,0,1.000000
1784806541.819169998,smoothed_raw,-0.073006,0.012850,0.997249,-0.009345,0.013545,-0.134967,173.102812,-5.539343,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,168,0.726190,0,1.000000
1784806541.819169998,smoothed_scored,-0.070565,0.008218,0.997473,-0.009345,0.013545,-0.134967,173.102812,-5.539343,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,168,0.726190,0,1.000000
1784806541.869405985,raw,-0.064852,0.000209,0.997895,-0.005475,0.013800,-0.135056,173.096786,-5.538569,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,103,169,0.609467,0,1.000000
1784806541.869405985,scored,-0.064852,0.000209,0.997895,-0.005475,0.013800,-0.135056,173.096786,-5.538569,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,103,169,0.609467,0,1.000000
1784806541.869405985,smoothed_raw,-0.067601,0.003829,0.997705,-0.005475,0.013800,-0.135056,173.096786,-5.538569,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,103,169,0.609467,0,1.000000
1784806541.869405985,smoothed_scored,-0.065871,0.001490,0.997827,-0.005475,0.013800,-0.135056,173.096786,-5.538569,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,103,169,0.609467,0,1.000000
1784806541.919023991,raw,-0.068748,0.006641,0.997612,-0.003829,0.014216,-0.135778,173.093500,-5.539604,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,124,171,0.725146,0,1.000000
1784806541.919023991,scored,-0.068748,0.006641,0.997612,-0.003829,0.014216,-0.135778,173.093500,-5.539604,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,124,171,0.725146,0,1.000000
1784806541.919023991,smoothed_raw,-0.066766,0.003251,0.997763,-0.003829,0.014216,-0.135778,173.093500,-5.539604,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,124,171,0.725146,0,1.000000
1784806541.919023991,smoothed_scored,-0.067853,0.005140,0.997682,-0.003829,0.014216,-0.135778,173.093500,-5.539604,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,124,171,0.725146,0,1.000000
1784806541.969172001,raw,-0.070633,0.012312,0.997426,-0.001233,0.015955,-0.135617,173.096810,-5.540328,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,130,175,0.742857,0,1.000000
1784806541.969172001,scored,-0.070633,0.012312,0.997426,-0.001233,0.015955,-0.135617,173.096810,-5.540328,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,130,175,0.742857,0,1.000000
1784806541.969172001,smoothed_raw,-0.069273,0.008579,0.997561,-0.001233,0.015955,-0.135617,173.096810,-5.540328,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,130,175,0.742857,0,1.000000
1784806541.969172001,smoothed_scored,-0.070122,0.010846,0.997479,-0.001233,0.015955,-0.135617,173.096810,-5.540328,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,130,175,0.742857,0,1.000000
1784806542.019068003,raw,-0.061737,0.020728,0.997877,-0.000875,0.011001,-0.135308,173.098989,-5.536303,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,102,177,0.576271,0,1.000000
1784806542.019068003,scored,-0.061737,0.020728,0.997877,-0.000875,0.011001,-0.135308,173.098989,-5.536303,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,102,177,0.576271,0,1.000000
1784806542.019068003,smoothed_raw,-0.066755,0.015439,0.997650,-0.000875,0.011001,-0.135308,173.098989,-5.536303,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,102,177,0.576271,0,1.000000
1784806542.019068003,smoothed_scored,-0.063875,0.018603,0.997785,-0.000875,0.011001,-0.135308,173.098989,-5.536303,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,102,177,0.576271,0,1.000000
1784806542.069434881,raw,-0.082159,0.012412,0.996542,-0.002245,0.014084,-0.134641,173.100483,-5.536651,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,114,177,0.644068,0,1.000000
1784806542.069434881,scored,-0.082159,0.012412,0.996542,-0.002245,0.014084,-0.134641,173.100483,-5.536651,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,114,177,0.644068,0,1.000000
1784806542.069434881,smoothed_raw,-0.070950,0.016630,0.997341,-0.002245,0.014084,-0.134641,173.100483,-5.536651,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,114,177,0.644068,0,1.000000
1784806542.069434881,smoothed_scored,-0.077319,0.014318,0.996904,-0.002245,0.014084,-0.134641,173.100483,-5.536651,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,114,177,0.644068,0,1.000000
1784806542.119251013,raw,-0.068535,0.005372,0.997634,-0.009270,0.013014,-0.135067,173.103000,-5.540895,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,130,179,0.726257,0,1.000000
1784806542.119251013,scored,-0.068535,0.005372,0.997634,-0.009270,0.013014,-0.135067,173.103000,-5.540895,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,130,179,0.726257,0,1.000000
1784806542.119251013,smoothed_raw,-0.075011,0.010024,0.997132,-0.009270,0.013014,-0.135067,173.103000,-5.540895,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,130,179,0.726257,0,1.000000
1784806542.119251013,smoothed_scored,-0.071570,0.007197,0.997410,-0.009270,0.013014,-0.135067,173.103000,-5.540895,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,130,179,0.726257,0,1.000000
1784806542.169137955,raw,-0.067057,0.001855,0.997747,-0.007142,0.012392,-0.135364,173.099793,-5.540066,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,180,0.677778,0,1.000000
1784806542.169137955,scored,-0.067057,0.001855,0.997747,-0.007142,0.012392,-0.135364,173.099793,-5.540066,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,180,0.677778,0,1.000000
1784806542.169137955,smoothed_raw,-0.068839,0.004405,0.997618,-0.007142,0.012392,-0.135364,173.099793,-5.540066,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,180,0.677778,0,1.000000
1784806542.169137955,smoothed_scored,-0.067601,0.002808,0.997709,-0.007142,0.012392,-0.135364,173.099793,-5.540066,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,122,180,0.677778,0,1.000000
1784806542.219250917,raw,-0.075433,0.008928,0.997111,-0.004382,0.013473,-0.135220,173.097553,-5.540679,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,133,182,0.730769,0,1.000000
1784806542.219250917,scored,-0.075433,0.008928,0.997111,-0.004382,0.013473,-0.135220,173.097553,-5.540679,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,133,182,0.730769,0,1.000000
1784806542.219250917,smoothed_raw,-0.070707,0.005089,0.997484,-0.004382,0.013473,-0.135220,173.097553,-5.540679,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,133,182,0.730769,0,1.000000
1784806542.219250917,smoothed_scored,-0.073420,0.007258,0.997275,-0.004382,0.013473,-0.135220,173.097553,-5.540679,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,133,182,0.730769,0,1.000000
1784806542.269537926,raw,-0.069232,0.007879,0.997569,-0.005514,0.014938,-0.135837,173.093985,-5.539127,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,135,182,0.741758,0,1.000000
1784806542.269537926,scored,-0.069232,0.007879,0.997569,-0.005514,0.014938,-0.135837,173.093985,-5.539127,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,135,182,0.741758,0,1.000000
1784806542.269537926,smoothed_raw,-0.072239,0.007995,0.997355,-0.005514,0.014938,-0.135837,173.093985,-5.539127,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,135,182,0.741758,0,1.000000
1784806542.269537926,smoothed_scored,-0.070625,0.008037,0.997471,-0.005514,0.014938,-0.135837,173.093985,-5.539127,0.0859,1.0000,0.4516,0.0859,1.0000,0.4516,135,182,0.741758,0,1.000000
1784806542.319159031,raw,-0.069320,0.001756,0.997593,0.000260,0.013272,-0.134967,173.096788,-5.538914,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,128,183,0.699454,0,1.000000
1784806542.319159031,scored,-0.069320,0.001756,0.997593,0.000260,0.013272,-0.134967,173.096788,-5.538914,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,128,183,0.699454,0,1.000000
1784806542.319159031,smoothed_raw,-0.069691,0.005367,0.997554,0.000260,0.013272,-0.134967,173.096788,-5.538914,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,128,183,0.699454,0,1.000000
1784806542.319159031,smoothed_scored,-0.069382,0.003258,0.997585,0.000260,0.013272,-0.134967,173.096788,-5.538914,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,128,183,0.699454,0,1.000000
1784806542.369286060,raw,-0.073618,0.010869,0.997227,-0.003037,0.011663,-0.135121,173.099589,-5.534280,0.0858,1.0000,0.4515,0.0858,1.0000,0.4515,136,184,0.739130,0,1.000000
1784806542.369286060,scored,-0.073618,0.010869,0.997227,-0.003037,0.011663,-0.135121,173.099589,-5.534280,0.0858,1.0000,0.4515,0.0858,1.0000,0.4515,136,184,0.739130,0,1.000000
1784806542.369286060,smoothed_raw,-0.071132,0.006020,0.997449,-0.003037,0.011663,-0.135121,173.099589,-5.534280,0.0858,1.0000,0.4515,0.0858,1.0000,0.4515,136,184,0.739130,0,1.000000
1784806542.369286060,smoothed_scored,-0.072573,0.008737,0.997325,-0.003037,0.011663,-0.135121,173.099589,-5.534280,0.0858,1.0000,0.4515,0.0858,1.0000,0.4515,136,184,0.739130,0,1.000000
1784806542.419162035,raw,-0.073371,0.016437,0.997169,-0.004437,0.012976,-0.134847,173.100526,-5.539250,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,133,186,0.715054,0,1.000000
1784806542.419162035,scored,-0.073371,0.016437,0.997169,-0.004437,0.012976,-0.134847,173.100526,-5.539250,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,133,186,0.715054,0,1.000000
1784806542.419162035,smoothed_raw,-0.073211,0.012578,0.997237,-0.004437,0.012976,-0.134847,173.100526,-5.539250,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,133,186,0.715054,0,1.000000
1784806542.419162035,smoothed_scored,-0.073372,0.014959,0.997192,-0.004437,0.012976,-0.134847,173.100526,-5.539250,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,133,186,0.715054,0,1.000000
1784806542.469306946,raw,-0.066563,0.008514,0.997746,-0.004757,0.011978,-0.135127,173.099116,-5.537519,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,129,187,0.689840,0,1.000000
1784806542.469306946,scored,-0.066563,0.008514,0.997746,-0.004757,0.011978,-0.135127,173.099116,-5.537519,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,129,187,0.689840,0,1.000000
1784806542.469306946,smoothed_raw,-0.070520,0.012698,0.997430,-0.004757,0.011978,-0.135127,173.099116,-5.537519,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,129,187,0.689840,0,1.000000
1784806542.469306946,smoothed_scored,-0.068222,0.010363,0.997616,-0.004757,0.011978,-0.135127,173.099116,-5.537519,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,129,187,0.689840,0,1.000000
1784806542.519493103,raw,-0.079133,0.015619,0.996742,-0.007252,0.014233,-0.135071,173.099448,-5.541051,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,187,0.631016,0,1.000000
1784806542.519493103,scored,-0.079133,0.015619,0.996742,-0.007252,0.014233,-0.135071,173.099448,-5.541051,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,187,0.631016,0,1.000000
1784806542.519493103,smoothed_raw,-0.072329,0.012050,0.997308,-0.007252,0.014233,-0.135071,173.099448,-5.541051,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,187,0.631016,0,1.000000
1784806542.519493103,smoothed_scored,-0.076172,0.014000,0.996996,-0.007252,0.014233,-0.135071,173.099448,-5.541051,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,118,187,0.631016,0,1.000000
1784806542.568708897,raw,-0.064829,0.009379,0.997852,-0.001645,0.016032,-0.135731,173.091399,-5.539586,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,123,190,0.647368,0,1.000000
1784806542.568708897,scored,-0.064829,0.009379,0.997852,-0.001645,0.016032,-0.135731,173.091399,-5.539586,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,123,190,0.647368,0,1.000000
1784806542.568708897,smoothed_raw,-0.072249,0.012509,0.997308,-0.001645,0.016032,-0.135731,173.091399,-5.539586,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,123,190,0.647368,0,1.000000
1784806542.568708897,smoothed_scored,-0.068137,0.010800,0.997618,-0.001645,0.016032,-0.135731,173.091399,-5.539586,0.0860,1.0000,0.4516,0.0860,1.0000,0.4516,123,190,0.647368,0,1.000000
1784806542.618899107,raw,-0.067047,0.012724,0.997669,-0.004016,0.010086,-0.135308,173.097683,-5.534935,0.0859,1.0000,0.4515,0.0859,1.0000,0.4515,136,191,0.712042,0,1.000000
