timestamp,pid,cpu_percent,ram_rss_mb,ram_vms_mb,ram_percent
1784806551.496,3303,419.40,210.62,1647.68,0.67
1784806551.496,3308,0.00,14.41,486.30,0.05
1784806551.496,3309,0.00,14.66,486.30,0.05
1784806551.546,3303,239.50,211.25,1647.68,0.67
1784806551.546,3308,0.00,14.41,486.30,0.05
1784806551.546,3309,0.00,14.66,486.30,0.05
1784806551.596,3303,539.20,211.25,1647.68,0.67
1784806551.596,3308,0.00,14.41,486.30,0.05
1784806551.596,3309,0.00,14.66,486.30,0.05
1784806551.646,3303,459.30,191.53,1647.68,0.61
1784806551.646,3308,0.00,14.41,486.30,0.05
1784806551.646,3309,0.00,14.66,486.30,0.05
1784806551.696,3303,299.60,205.78,1647.68,0.65
1784806551.696,3308,0.00,14.41,486.30,0.05
1784806551.696,3309,0.00,14.66,486.30,0.05
1784806551.746,3303,259.20,191.41,1647.68,0.60
1784806551.746,3308,0.00,14.41,486.30,0.05
1784806551.746,3309,0.00,14.66,486.30,0.05
1784806551.796,3303,379.70,211.54,1711.68,0.67
1784806551.796,3308,0.00,14.41,486.30,0.05
1784806551.796,3309,0.00,14.66,486.30,0.05
1784806551.846,3303,718.20,211.54,1711.68,0.67
1784806551.846,3308,0.00,14.41,486.30,0.05
1784806551.846,3309,0.00,14.66,486.30,0.05
1784806551.896,3303,399.50,192.48,1647.68,0.61
1784806551.896,3308,0.00,14.41,486.30,0.05
1784806551.896,3309,0.00,14.66,486.30,0.05
1784806551.946,3303,279.50,212.86,1711.68,0.67
1784806551.946,3308,0.00,14.41,486.30,0.05
1784806551.946,3309,0.00,14.66,486.30,0.05
1784806551.997,3303,439.30,192.65,1647.68,0.61
1784806551.997,3308,0.00,14.41,486.30,0.05
1784806551.997,3309,0.00,14.66,486.30,0.05
1784806552.047,3303,299.30,213.03,1711.68,0.67
1784806552.047,3308,0.00,14.41,486.30,0.05
1784806552.047,3309,0.00,14.66,486.30,0.05
1784806552.097,3303,299.70,213.22,1711.68,0.67
1784806552.097,3308,0.00,14.41,486.30,0.05
1784806552.097,3309,0.00,14.66,486.30,0.05
1784806552.147,3303,339.60,210.19,1647.68,0.66
1784806552.147,3308,0.00,14.41,486.30,0.05
1784806552.147,3309,0.00,14.66,486.30,0.05
1784806552.197,3303,299.00,221.44,1711.68,0.70
1784806552.197,3308,0.00,14.41,486.30,0.05
1784806552.197,3309,0.00,14.66,486.30,0.05
1784806552.247,3303,339.30,210.20,1647.68,0.66
1784806552.247,3308,0.00,14.41,486.30,0.05
1784806552.247,3309,0.00,14.66,486.30,0.05
1784806552.297,3303,359.60,221.57,1711.68,0.70
1784806552.297,3308,0.00,14.41,486.30,0.05
1784806552.297,3309,0.00,14.66,486.30,0.05
1784806552.347,3303,379.40,225.14,1647.68,0.71
1784806552.347,3308,0.00,14.41,486.30,0.05
1784806552.347,3309,0.00,14.66,486.30,0.05
1784806552.397,3303,359.40,206.04,1647.68,0.65
1784806552.397,3308,0.00,14.41,486.30,0.05
1784806552.397,3309,0.00,14.66,486.30,0.05
1784806552.447,3303,399.60,221.79,1711.68,0.70
1784806552.447,3308,0.00,14.41,486.30,0.05
1784806552.447,3309,0.00,14.66,486.30,0.05
1784806552.497,3303,399.50,224.86,1647.68,0.71
1784806552.497,3308,0.00,14.41,486.30,0.05
1784806552.497,3309,0.00,14.66,486.30,0.05
1784806552.547,3303,359.60,243.86,1711.68,0.77
1784806552.547,3308,0.00,14.41,486.30,0.05
1784806552.547,3309,0.00,14.66,486.30,0.05
1784806552.598,3303,279.40,232.12,1647.68,0.73
1784806552.598,3308,0.00,14.41,486.30,0.05
1784806552.598,3309,0.00,14.66,486.30,0.05
1784806552.648,3303,279.50,244.00,1711.68,0.77
1784806552.648,3308,0.00,14.41,486.30,0.05
1784806552.648,3309,0.00,14.66,486.30,0.05
1784806552.698,3303,319.40,232.15,1647.68,0.73
1784806552.698,3308,0.00,14.41,486.30,0.05
1784806552.698,3309,0.00,14.66,486.30,0.05
1784806552.748,3303,539.20,244.15,1711.68,0.77
1784806552.748,3308,0.00,14.41,486.30,0.05
1784806552.748,3309,0.00,14.66,486.30,0.05
1784806552.798,3303,339.80,232.17,1647.68,0.73
1784806552.798,3308,0.00,14.41,486.30,0.05
1784806552.798,3309,0.00,14.66,486.30,0.05
1784806552.848,3303,239.70,232.16,1647.68,0.73
1784806552.848,3308,0.00,14.41,486.30,0.05
1784806552.848,3309,0.00,14.66,486.30,0.05
1784806552.898,3303,339.50,232.16,1647.68,0.73
1784806552.898,3308,0.00,14.41,486.30,0.05
1784806552.898,3309,0.00,14.66,486.30,0.05
1784806552.948,3303,339.40,247.03,1711.68,0.78
1784806552.948,3308,0.00,14.41,486.30,0.05
1784806552.948,3309,0.00,14.66,486.30,0.05
1784806552.998,3303,199.70,247.40,1647.68,0.78
1784806552.998,3308,0.00,14.41,486.30,0.05
1784806552.998,3309,0.00,14.66,486.30,0.05
1784806553.048,3303,359.30,227.73,1647.68,0.72
1784806553.048,3308,0.00,14.41,486.30,0.05
1784806553.048,3309,0.00,14.66,486.30,0.05
1784806553.098,3303,299.70,244.48,1711.68,0.77
1784806553.098,3308,0.00,14.41,486.30,0.05
1784806553.098,3309,0.00,14.66,486.30,0.05
1784806553.148,3303,379.10,232.24,1647.68,0.73
1784806553.148,3308,0.00,14.41,486.30,0.05
1784806553.148,3309,0.00,14.66,486.30,0.05
1784806553.198,3303,259.80,232.30,1647.68,0.73
1784806553.198,3308,0.00,14.41,486.30,0.05
1784806553.198,3309,0.00,14.66,486.30,0.05
1784806553.249,3303,219.40,232.30,1647.68,0.73
1784806553.249,3308,0.00,14.41,486.30,0.05
1784806553.249,3309,0.00,14.66,486.30,0.05
1784806553.299,3303,299.80,232.43,1711.68,0.73
1784806553.299,3308,0.00,14.41,486.30,0.05
1784806553.299,3309,0.00,14.66,486.30,0.05
1784806553.349,3303,99.80,245.06,1711.68,0.77
1784806553.349,3308,0.00,14.41,486.30,0.05
1784806553.349,3309,0.00,14.66,486.30,0.05
1784806553.399,3303,239.40,245.06,1711.68,0.77
1784806553.399,3308,0.00,14.41,486.30,0.05
1784806553.399,3309,0.00,14.66,486.30,0.05
1784806553.449,3303,559.20,232.58,1647.68,0.73
1784806553.449,3308,0.00,14.41,486.30,0.05
1784806553.449,3309,0.00,14.66,486.30,0.05
1784806553.499,3303,259.70,245.08,1711.68,0.77
1784806553.499,3308,0.00,14.41,486.30,0.05
1784806553.499,3309,0.00,14.66,486.30,0.05
1784806553.549,3303,279.40,232.58,1647.68,0.73
1784806553.549,3308,0.00,14.41,486.30,0.05
1784806553.549,3309,0.00,14.66,486.30,0.05
1784806553.599,3303,479.50,245.21,1711.68,0.77
1784806553.599,3308,0.00,14.41,486.30,0.05
1784806553.599,3309,0.00,14.66,486.30,0.05
1784806553.649,3303,419.50,232.59,1647.68,0.73
1784806553.649,3308,0.00,14.41,486.30,0.05
1784806553.649,3309,0.00,14.66,486.30,0.05
1784806553.699,3303,339.50,245.47,1711.68,0.78
1784806553.699,3308,0.00,14.41,486.30,0.05
1784806553.699,3309,0.00,14.66,486.30,0.05
1784806553.749,3303,239.70,249.14,1647.68,0.79
1784806553.749,3308,0.00,14.41,486.30,0.05
1784806553.749,3309,0.00,14.66,486.30,0.05
1784806553.799,3303,299.60,227.96,1647.68,0.72
1784806553.799,3308,0.00,14.41,486.30,0.05
1784806553.799,3309,0.00,14.66,486.30,0.05
1784806553.850,3303,398.30,240.96,1711.68,0.76
1784806553.850,3308,0.00,14.41,486.30,0.05
1784806553.850,3309,0.00,14.66,486.30,0.05
1784806553.900,3303,359.60,232.71,1647.68,0.74
1784806553.900,3308,0.00,14.41,486.30,0.05
1784806553.900,3309,0.00,14.66,486.30,0.05
1784806553.950,3303,279.60,245.96,1711.68,0.78
1784806553.950,3308,0.00,14.41,486.30,0.05
1784806553.950,3309,0.00,14.66,486.30,0.05
1784806554.000,3303,399.00,232.94,1647.68,0.74
1784806554.000,3308,0.00,14.41,486.30,0.05
1784806554.000,3309,0.00,14.66,486.30,0.05
1784806554.050,3303,319.40,246.19,1711.68,0.78
1784806554.050,3308,0.00,14.41,486.30,0.05
1784806554.050,3309,0.00,14.66,486.30,0.05
1784806554.100,3303,299.40,232.94,1647.68,0.74
1784806554.100,3308,0.00,14.41,486.30,0.05
1784806554.100,3309,0.00,14.66,486.30,0.05
1784806554.150,3303,279.40,246.31,1711.68,0.78
1784806554.150,3308,0.00,14.41,486.30,0.05
1784806554.150,3309,0.00,14.66,486.30,0.05
1784806554.200,3303,339.20,232.94,1647.68,0.74
1784806554.200,3308,0.00,14.41,486.30,0.05
1784806554.200,3309,0.00,14.66,486.30,0.05
1784806554.250,3303,319.50,246.44,1711.68,0.78
1784806554.250,3308,0.00,14.41,486.30,0.05
1784806554.250,3309,0.00,14.66,486.30,0.05
1784806554.300,3303,419.10,232.96,1647.68,0.74
1784806554.300,3308,0.00,14.41,486.30,0.05
1784806554.300,3309,0.00,14.66,486.30,0.05
1784806554.350,3303,379.40,246.71,1711.68,0.78
1784806554.350,3308,0.00,14.41,486.30,0.05
1784806554.350,3309,0.00,14.66,486.30,0.05
1784806554.401,3303,259.50,232.97,1647.68,0.74
1784806554.401,3308,0.00,14.41,486.30,0.05
1784806554.401,3309,0.00,14.66,486.30,0.05
1784806554.451,3303,179.60,246.72,1711.68,0.78
1784806554.451,3308,0.00,14.41,486.30,0.05
1784806554.451,3309,0.00,14.66,486.30,0.05
1784806554.501,3303,159.50,232.88,1647.68,0.74
1784806554.501,3308,0.00,14.41,486.30,0.05
1784806554.501,3309,0.00,14.66,486.30,0.05
1784806554.551,3303,119.80,232.99,1647.68,0.74
1784806554.551,3308,0.00,14.41,486.30,0.05
1784806554.551,3309,0.00,14.66,486.30,0.05
1784806554.601,3303,179.50,232.99,1647.68,0.74
1784806554.601,3308,0.00,14.41,486.30,0.05
1784806554.601,3309,0.00,14.66,486.30,0.05
1784806554.651,3303,219.90,246.86,1711.68,0.78
1784806554.651,3308,0.00,14.41,486.30,0.05
1784806554.651,3309,0.00,14.66,486.30,0.05
1784806554.701,3303,398.80,233.07,1647.68,0.74
1784806554.701,3308,0.00,14.41,486.30,0.05
1784806554.701,3309,0.00,14.66,486.30,0.05
1784806554.751,3303,419.50,246.95,1711.68,0.78
1784806554.751,3308,0.00,14.41,486.30,0.05
1784806554.751,3309,0.00,14.66,486.30,0.05
1784806554.801,3303,579.40,246.95,1711.68,0.78
1784806554.801,3308,0.00,14.41,486.30,0.05
1784806554.801,3309,0.00,14.66,486.30,0.05
1784806554.851,3303,399.50,246.95,1711.68,0.78
1784806554.851,3308,0.00,14.41,486.30,0.05
1784806554.851,3309,0.00,14.66,486.30,0.05
1784806554.902,3303,319.30,248.20,1711.68,0.78
1784806554.902,3308,0.00,14.41,486.30,0.05
1784806554.902,3309,0.00,14.66,486.30,0.05
1784806554.952,3303,319.50,248.20,1711.68,0.78
1784806554.952,3308,0.00,14.41,486.30,0.05
1784806554.952,3309,0.00,14.66,486.30,0.05
1784806555.002,3303,358.70,255.82,1711.68,0.81
1784806555.002,3308,0.00,14.41,486.30,0.05
1784806555.002,3309,0.00,14.66,486.30,0.05
1784806555.052,3303,400.20,234.41,1711.68,0.74
1784806555.052,3308,0.00,14.41,486.30,0.05
1784806555.052,3309,0.00,14.66,486.30,0.05
1784806555.102,3303,419.40,247.03,1711.68,0.78
1784806555.102,3308,0.00,14.41,486.30,0.05
1784806555.102,3309,0.00,14.66,486.30,0.05
1784806555.152,3303,399.40,257.03,1711.68,0.81
1784806555.152,3308,0.00,14.41,486.30,0.05
1784806555.152,3309,0.00,14.66,486.30,0.05
1784806555.202,3303,339.50,263.78,1711.68,0.83
1784806555.202,3308,0.00,14.41,486.30,0.05
1784806555.202,3309,0.00,14.66,486.30,0.05
1784806555.252,3303,418.40,263.78,1711.68,0.83
1784806555.252,3308,0.00,14.41,486.30,0.05
1784806555.252,3309,0.00,14.66,486.30,0.05
1784806555.302,3303,359.50,264.16,1711.68,0.83
1784806555.302,3308,0.00,14.41,486.30,0.05
1784806555.302,3309,0.00,14.66,486.30,0.05
1784806555.352,3303,419.40,264.16,1711.68,0.83
1784806555.352,3308,0.00,14.41,486.30,0.05
1784806555.352,3309,0.00,14.66,486.30,0.05
1784806555.402,3303,579.20,264.16,1711.68,0.83
1784806555.402,3308,0.00,14.41,486.30,0.05
1784806555.402,3309,0.00,14.66,486.30,0.05
1784806555.452,3303,279.20,264.66,1711.68,0.84
1784806555.452,3308,0.00,14.41,486.30,0.05
1784806555.452,3309,0.00,14.66,486.30,0.05
1784806555.503,3303,618.20,264.91,1711.68,0.84
1784806555.503,3308,0.00,14.41,486.30,0.05
1784806555.503,3309,0.00,14.66,486.30,0.05
1784806555.553,3303,499.00,264.91,1711.68,0.84
1784806555.553,3308,0.00,14.41,486.30,0.05
1784806555.553,3309,0.00,14.66,486.30,0.05
1784806555.603,3303,319.30,266.16,1711.68,0.84
1784806555.603,3308,0.00,14.41,486.30,0.05
1784806555.603,3309,0.00,14.66,486.30,0.05
1784806555.653,3303,279.50,267.16,1711.68,0.84
1784806555.653,3308,0.00,14.41,486.30,0.05
1784806555.653,3309,0.00,14.66,486.30,0.05
1784806555.703,3303,398.40,269.41,1711.68,0.85
1784806555.703,3308,0.00,14.41,486.30,0.05
1784806555.703,3309,0.00,14.66,486.30,0.05
1784806555.753,3303,259.70,269.53,1711.68,0.85
1784806555.753,3308,0.00,14.41,486.30,0.05
1784806555.753,3309,0.00,14.66,486.30,0.05
1784806555.803,3303,179.80,269.53,1711.68,0.85
1784806555.803,3308,0.00,14.41,486.30,0.05
1784806555.803,3309,0.00,14.66,486.30,0.05
1784806555.853,3303,358.90,269.53,1711.68,0.85
1784806555.853,3308,0.00,14.41,486.30,0.05
1784806555.853,3309,0.00,14.66,486.30,0.05
1784806555.903,3303,479.70,269.66,1711.68,0.85
1784806555.903,3308,0.00,14.41,486.30,0.05
1784806555.903,3309,0.00,14.66,486.30,0.05
1784806555.954,3303,419.50,269.66,1711.68,0.85
1784806555.954,3308,0.00,14.41,486.30,0.05
1784806555.954,3309,20.10,14.66,486.30,0.05
1784806556.004,3303,378.90,269.91,1711.68,0.85
1784806556.004,3308,0.00,14.41,486.30,0.05
1784806556.004,3309,0.00,14.66,486.30,0.05
1784806556.054,3303,299.90,266.27,1711.68,0.84
1784806556.054,3308,0.00,14.41,486.30,0.05
1784806556.054,3309,0.00,14.66,486.30,0.05
1784806556.104,3303,319.00,282.27,1711.68,0.89
1784806556.104,3308,0.00,14.41,486.30,0.05
1784806556.104,3309,0.00,14.66,486.30,0.05
1784806556.154,3303,399.70,282.27,1711.68,0.89
1784806556.154,3308,0.00,14.41,486.30,0.05
1784806556.154,3309,0.00,14.66,486.30,0.05
1784806556.204,3303,319.00,253.69,1711.68,0.80
1784806556.204,3308,0.00,14.41,486.30,0.05
1784806556.204,3309,0.00,14.66,486.30,0.05
1784806556.254,3303,419.60,263.44,1711.68,0.83
1784806556.254,3308,0.00,14.41,486.30,0.05
1784806556.254,3309,0.00,14.66,486.30,0.05
1784806556.304,3303,359.30,281.69,1711.68,0.89
1784806556.304,3308,0.00,14.41,486.30,0.05
1784806556.304,3309,0.00,14.66,486.30,0.05
1784806556.354,3303,499.40,250.37,1711.68,0.79
1784806556.354,3308,0.00,14.41,486.30,0.05
1784806556.354,3309,0.00,14.66,486.30,0.05
1784806556.404,3303,239.70,280.12,1711.68,0.89
1784806556.404,3308,0.00,14.41,486.30,0.05
1784806556.404,3309,0.00,14.66,486.30,0.05
1784806556.454,3303,279.60,288.37,1775.68,0.91
1784806556.454,3308,0.00,14.41,486.30,0.05
1784806556.454,3309,0.00,14.66,486.30,0.05
1784806556.504,3303,299.70,288.55,1711.68,0.91
1784806556.504,3308,0.00,14.41,486.30,0.05
1784806556.504,3309,0.00,14.66,486.30,0.05
1784806556.554,3303,359.50,296.93,1775.68,0.94
1784806556.554,3308,0.00,14.41,486.30,0.05
1784806556.554,3309,0.00,14.66,486.30,0.05
1784806556.605,3303,319.50,256.25,1711.68,0.81
1784806556.605,3308,0.00,14.41,486.30,0.05
1784806556.605,3309,0.00,14.66,486.30,0.05
1784806556.655,3303,299.60,288.50,1775.68,0.91
1784806556.655,3308,0.00,14.41,486.30,0.05
1784806556.655,3309,0.00,14.66,486.30,0.05
1784806556.705,3303,319.50,297.00,1775.68,0.94
1784806556.705,3308,0.00,14.41,486.30,0.05
1784806556.705,3309,0.00,14.66,486.30,0.05
1784806556.755,3303,219.50,284.24,1711.68,0.90
1784806556.755,3308,0.00,14.41,486.30,0.05
1784806556.755,3309,0.00,14.66,486.30,0.05
1784806556.805,3303,359.50,292.74,1775.68,0.93
1784806556.805,3308,0.00,14.41,486.30,0.05
1784806556.805,3309,0.00,14.66,486.30,0.05
1784806556.855,3303,179.70,274.43,1711.68,0.87
1784806556.855,3308,0.00,14.41,486.30,0.05
1784806556.855,3309,0.00,14.66,486.30,0.05
1784806556.905,3303,179.80,285.80,1711.68,0.90
1784806556.905,3308,0.00,14.41,486.30,0.05
1784806556.905,3309,0.00,14.66,486.30,0.05
1784806556.955,3303,139.80,291.43,1711.68,0.92
1784806556.955,3308,0.00,14.41,486.30,0.05
1784806556.955,3309,0.00,14.66,486.30,0.05
1784806557.005,3303,319.40,291.43,1711.68,0.92
1784806557.005,3308,0.00,14.41,486.30,0.05
1784806557.005,3309,0.00,14.66,486.30,0.05
1784806557.055,3303,339.80,291.43,1711.68,0.92
1784806557.055,3308,0.00,14.41,486.30,0.05
1784806557.055,3309,0.00,14.66,486.30,0.05
1784806557.105,3303,299.30,291.55,1711.68,0.92
1784806557.105,3308,0.00,14.41,486.30,0.05
1784806557.105,3309,0.00,14.66,486.30,0.05
1784806557.155,3303,339.60,286.54,1711.68,0.91
1784806557.155,3308,0.00,14.41,486.30,0.05
1784806557.155,3309,0.00,14.66,486.30,0.05
1784806557.205,3303,279.60,295.29,1775.68,0.93
1784806557.205,3308,0.00,14.41,486.30,0.05
1784806557.205,3309,0.00,14.66,486.30,0.05
1784806557.256,3303,259.70,304.04,1775.68,0.96
1784806557.256,3308,0.00,14.41,486.30,0.05
1784806557.256,3309,0.00,14.66,486.30,0.05
1784806557.306,3303,259.70,316.91,1775.68,1.00
1784806557.306,3308,0.00,14.41,486.30,0.05
1784806557.306,3309,0.00,14.66,486.30,0.05
1784806557.356,3303,459.00,293.86,1711.68,0.93
1784806557.356,3308,0.00,14.41,486.30,0.05
1784806557.356,3309,0.00,14.66,486.30,0.05
1784806557.406,3303,299.70,275.08,1711.68,0.87
1784806557.406,3308,0.00,14.41,486.30,0.05
1784806557.406,3309,0.00,14.66,486.30,0.05
1784806557.456,3303,319.60,286.08,1711.68,0.90
1784806557.456,3308,0.00,14.41,486.30,0.05
1784806557.456,3309,0.00,14.66,486.30,0.05
1784806557.506,3303,459.40,286.08,1711.68,0.90
1784806557.506,3308,0.00,14.41,486.30,0.05
1784806557.506,3309,0.00,14.66,486.30,0.05
1784806557.556,3303,339.50,295.08,1711.68,0.93
1784806557.556,3308,0.00,14.41,486.30,0.05
1784806557.556,3309,0.00,14.66,486.30,0.05
1784806557.606,3303,638.80,295.21,1711.68,0.93
1784806557.606,3308,0.00,14.41,486.30,0.05
1784806557.606,3309,0.00,14.66,486.30,0.05
1784806557.656,3303,279.40,295.21,1711.68,0.93
1784806557.656,3308,0.00,14.41,486.30,0.05
1784806557.656,3309,0.00,14.66,486.30,0.05
1784806557.706,3303,479.70,295.21,1711.68,0.93
1784806557.706,3308,0.00,14.41,486.30,0.05
1784806557.706,3309,0.00,14.66,486.30,0.05
1784806557.756,3303,419.50,295.58,1711.68,0.93
1784806557.756,3308,0.00,14.41,486.30,0.05
1784806557.756,3309,0.00,14.66,486.30,0.05
1784806557.806,3303,439.40,295.71,1711.68,0.93
1784806557.806,3308,0.00,14.41,486.30,0.05
1784806557.806,3309,0.00,14.66,486.30,0.05
1784806557.856,3303,339.60,295.71,1711.68,0.93
1784806557.856,3308,0.00,14.41,486.30,0.05
1784806557.856,3309,0.00,14.66,486.30,0.05
1784806557.906,3303,279.60,296.08,1711.68,0.94
1784806557.906,3308,0.00,14.41,486.30,0.05
1784806557.906,3309,0.00,14.66,486.30,0.05
1784806557.956,3303,219.60,296.21,1711.68,0.94
1784806557.956,3308,0.00,14.41,486.30,0.05
1784806557.956,3309,0.00,14.66,486.30,0.05
1784806558.007,3303,279.30,296.46,1711.68,0.94
1784806558.007,3308,0.00,14.41,486.30,0.05
1784806558.007,3309,0.00,14.66,486.30,0.05
1784806558.057,3303,299.70,296.46,1711.68,0.94
1784806558.057,3308,0.00,14.41,486.30,0.05
1784806558.057,3309,0.00,14.66,486.30,0.05
1784806558.107,3303,339.30,296.58,1711.68,0.94
1784806558.107,3308,0.00,14.41,486.30,0.05
1784806558.107,3309,0.00,14.66,486.30,0.05
1784806558.157,3303,319.60,297.71,1711.68,0.94
1784806558.157,3308,0.00,14.41,486.30,0.05
1784806558.157,3309,0.00,14.66,486.30,0.05
1784806558.207,3303,319.60,288.03,1775.68,0.91
1784806558.207,3308,0.00,14.41,486.30,0.05
1784806558.207,3309,0.00,14.66,486.30,0.05
1784806558.257,3303,299.40,297.40,1775.68,0.94
1784806558.257,3308,0.00,14.41,486.30,0.05
1784806558.257,3309,0.00,14.66,486.30,0.05
1784806558.307,3303,279.40,316.28,1775.68,1.00
1784806558.307,3308,0.00,14.41,486.30,0.05
1784806558.307,3309,0.00,14.66,486.30,0.05
1784806558.357,3303,259.60,316.40,1775.68,1.00
1784806558.357,3308,0.00,14.41,486.30,0.05
1784806558.357,3309,0.00,14.66,486.30,0.05
1784806558.407,3303,239.70,316.40,1775.68,1.00
1784806558.407,3308,0.00,14.41,486.30,0.05
1784806558.407,3309,0.00,14.66,486.30,0.05
1784806558.457,3303,299.60,317.03,1775.68,1.00
1784806558.457,3308,0.00,14.41,486.30,0.05
1784806558.457,3309,0.00,14.66,486.30,0.05
1784806558.507,3303,279.60,280.01,1711.68,0.88
1784806558.507,3308,0.00,14.41,486.30,0.05
1784806558.507,3309,0.00,14.66,486.30,0.05
1784806558.557,3303,239.50,304.76,1775.68,0.96
1784806558.557,3308,0.00,14.41,486.30,0.05
1784806558.557,3309,0.00,14.66,486.30,0.05
1784806558.608,3303,479.00,307.64,1775.68,0.97
1784806558.608,3308,0.00,14.41,486.30,0.05
1784806558.608,3309,0.00,14.66,486.30,0.05
1784806558.658,3303,279.70,302.31,1711.68,0.96
1784806558.658,3308,0.00,14.41,486.30,0.05
1784806558.658,3309,0.00,14.66,486.30,0.05
1784806558.708,3303,239.60,312.06,1711.68,0.99
1784806558.708,3308,0.00,14.41,486.30,0.05
1784806558.708,3309,0.00,14.66,486.30,0.05
1784806558.758,3303,299.60,321.94,1711.68,1.02
1784806558.758,3308,0.00,14.41,486.30,0.05
1784806558.758,3309,0.00,14.66,486.30,0.05
1784806558.808,3303,319.40,321.94,1711.68,1.02
1784806558.808,3308,0.00,14.41,486.30,0.05
1784806558.808,3309,0.00,14.66,486.30,0.05
1784806558.858,3303,199.70,321.94,1711.68,1.02
1784806558.858,3308,0.00,14.41,486.30,0.05
1784806558.858,3309,0.00,14.66,486.30,0.05
1784806558.908,3303,159.80,332.19,1775.68,1.05
1784806558.908,3308,0.00,14.41,486.30,0.05
1784806558.908,3309,0.00,14.66,486.30,0.05
1784806558.958,3303,239.70,291.41,1711.68,0.92
1784806558.958,3308,0.00,14.41,486.30,0.05
1784806558.958,3309,0.00,14.66,486.30,0.05
1784806559.008,3303,219.60,304.66,1711.68,0.96
1784806559.008,3308,0.00,14.41,486.30,0.05
1784806559.008,3309,0.00,14.66,486.30,0.05
1784806559.058,3303,219.90,312.54,1711.68,0.99
1784806559.058,3308,0.00,14.41,486.30,0.05
1784806559.058,3309,0.00,14.66,486.30,0.05
1784806559.108,3303,219.70,332.29,1775.68,1.05
1784806559.108,3308,0.00,14.41,486.30,0.05
1784806559.108,3309,0.00,14.66,486.30,0.05
1784806559.158,3303,299.60,282.93,1711.68,0.89
1784806559.158,3308,0.00,14.41,486.30,0.05
1784806559.158,3309,0.00,14.66,486.30,0.05
1784806559.208,3303,339.50,302.80,1711.68,0.96
1784806559.208,3308,0.00,14.41,486.30,0.05
1784806559.208,3309,0.00,14.66,486.30,0.05
1784806559.259,3303,239.70,312.80,1711.68,0.99
1784806559.259,3308,0.00,14.41,486.30,0.05
1784806559.259,3309,0.00,14.66,486.30,0.05
1784806559.309,3303,259.60,322.80,1711.68,1.02
1784806559.309,3308,0.00,14.41,486.30,0.05
1784806559.309,3309,0.00,14.66,486.30,0.05
1784806559.359,3303,319.50,327.18,1775.68,1.03
1784806559.359,3308,0.00,14.41,486.30,0.05
1784806559.359,3309,0.00,14.66,486.30,0.05
1784806559.409,3303,319.50,327.18,1775.68,1.03
1784806559.409,3308,0.00,14.41,486.30,0.05
1784806559.409,3309,0.00,14.66,486.30,0.05
1784806559.459,3303,299.60,327.55,1775.68,1.04
1784806559.459,3308,0.00,14.41,486.30,0.05
1784806559.459,3309,0.00,14.66,486.30,0.05
1784806559.509,3303,359.20,327.55,1775.68,1.04
1784806559.509,3308,0.00,14.41,486.30,0.05
1784806559.509,3309,0.00,14.66,486.30,0.05
1784806559.559,3303,559.40,327.55,1775.68,1.04
1784806559.559,3308,0.00,14.41,486.30,0.05
1784806559.559,3309,0.00,14.66,486.30,0.05
1784806559.609,3303,299.60,327.55,1775.68,1.04
1784806559.609,3308,0.00,14.41,486.30,0.05
1784806559.609,3309,0.00,14.66,486.30,0.05
1784806559.659,3303,279.60,327.93,1775.68,1.04
1784806559.659,3308,0.00,14.41,486.30,0.05
1784806559.659,3309,0.00,14.66,486.30,0.05
1784806559.709,3303,279.60,327.93,1775.68,1.04
1784806559.709,3308,0.00,14.41,486.30,0.05
1784806559.709,3309,0.00,14.66,486.30,0.05
1784806559.759,3303,419.40,328.05,1775.68,1.04
1784806559.759,3308,0.00,14.41,486.30,0.05
1784806559.759,3309,0.00,14.66,486.30,0.05
1784806559.809,3303,359.50,329.30,1775.68,1.04
1784806559.809,3308,0.00,14.41,486.30,0.05
1784806559.809,3309,0.00,14.66,486.30,0.05
1784806559.859,3303,419.40,329.43,1775.68,1.04
1784806559.859,3308,0.00,14.41,486.30,0.05
1784806559.859,3309,0.00,14.66,486.30,0.05
1784806559.909,3303,379.50,329.43,1775.68,1.04
1784806559.909,3308,0.00,14.41,486.30,0.05
1784806559.909,3309,0.00,14.66,486.30,0.05
1784806559.960,3303,279.60,329.80,1775.68,1.04
1784806559.960,3308,0.00,14.41,486.30,0.05
1784806559.960,3309,0.00,14.66,486.30,0.05
1784806560.010,3303,239.50,329.93,1775.68,1.04
1784806560.010,3308,0.00,14.41,486.30,0.05
1784806560.010,3309,0.00,14.66,486.30,0.05
1784806560.060,3303,219.80,330.18,1775.68,1.04
1784806560.060,3308,0.00,14.41,486.30,0.05
1784806560.060,3309,0.00,14.66,486.30,0.05
1784806560.110,3303,239.50,330.18,1775.68,1.04
1784806560.110,3308,0.00,14.41,486.30,0.05
1784806560.110,3309,0.00,14.66,486.30,0.05
1784806560.160,3303,259.60,330.18,1775.68,1.04
1784806560.160,3308,0.00,14.41,486.30,0.05
1784806560.160,3309,0.00,14.66,486.30,0.05
1784806560.210,3303,219.80,330.30,1775.68,1.04
1784806560.210,3308,0.00,14.41,486.30,0.05
1784806560.210,3309,0.00,14.66,486.30,0.05
1784806560.260,3303,179.80,340.80,1839.68,1.08
1784806560.260,3308,0.00,14.41,486.30,0.05
1784806560.260,3309,0.00,14.66,486.30,0.05
1784806560.310,3303,459.40,288.11,1775.68,0.91
1784806560.310,3308,20.00,14.41,486.30,0.05
