Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
6074,0,1519,248,1856,20,164,9881,2749,12630,-0.021341,-0.0479602,-0.998621
2993,0,640,159,825,9,68,4694,1215,5909,0.00151105,-0.0276308,-0.999617
1801,0,497,91,678,7,48,3122,760,3882,0.00676047,-0.0244378,-0.999678
6095,0,1536,303,2057,20,173,10184,2686,12870,0.0152403,-0.0249366,-0.999573
6001,0,1588,253,1458,15,118,9433,1325,10758,-0.0236588,-0.0564959,-0.998122
3209,0,877,154,1122,11,82,5455,1419,6874,0.223704,0.0720922,-0.971987
6179,0,1566,300,2388,20,173,10626,2151,12777,-0.0419182,-0.0586666,-0.997397
3188,0,837,148,1209,9,84,5475,1448,6923,0.00443201,-0.0132623,-0.999902
3417,0,896,175,1656,15,101,6260,1261,7521,-0.00408779,-0.0367026,-0.999318
3843,0,1100,210,1515,12,115,6795,1651,8446,-0.0420732,-0.0500157,-0.997862
4939,0,1411,264,1956,18,154,8742,2592,11334,-0.0316744,-0.0268681,-0.999137
3543,0,1034,191,1391,14,111,6284,1998,8282,-0.0207771,-0.00348718,-0.999778
3318,0,770,140,1084,9,75,5396,1637,7033,-0.0385251,-0.051098,-0.99795
6836,0,1892,334,2374,27,171,11634,1601,13235,-0.0638163,-0.053426,-0.996531
3126,0,891,170,1214,11,93,5505,1623,7128,-0.0406949,-0.0672233,-0.996908
3449,0,1005,200,1374,16,99,6143,2199,8342,-0.0590332,-0.0465912,-0.997168
5958,0,1679,307,2316,22,161,10443,1723,12166,-0.051323,-0.036506,-0.998015
4168,0,1193,249,1567,16,124,7317,2608,9925,-0.0887807,-0.0754574,-0.993189
5985,0,1743,320,2257,24,183,10512,2886,13398,-0.0697941,-0.0501426,-0.9963
4211,0,1152,206,1560,18,111,7258,1960,9218,-0.0908223,-0.0582161,-0.994164
3163,0,881,153,1175,14,86,5472,1309,6781,-0.0569107,-0.00657981,-0.998358
6162,0,1657,301,2223,25,159,10527,2330,12857,-0.0833577,-0.0456219,-0.995475
4175,0,1158,208,1504,17,121,7183,1791,8974,-0.0560316,-0.0164491,-0.998293
3877,0,1001,192,1404,19,102,6595,1557,8152,-0.0858352,-0.0242182,-0.996015
6201,0,1794,300,2157,31,161,10644,1605,12249,-0.0621979,-0.0450788,-0.997045
6455,0,1635,303,2109,28,183,10713,2102,12815,-0.0624451,-0.0456502,-0.997004
3262,0,873,160,1178,17,91,5581,1458,7039,-0.0801138,-0.0911405,-0.99261
7070,0,1691,309,2166,29,164,11429,2486,13915,-0.0775011,-0.0239029,-0.996706
4138,0,1130,202,1533,19,111,7133,1659,8792,-0.0771992,-0.0224519,-0.996763
4088,0,1100,200,1460,20,110,6978,2951,9929,-0.0865131,-0.0105986,-0.996194
6062,0,1648,319,1988,29,156,10202,3557,13759,-0.11724,-0.0272098,-0.992731
3126,0,1120,197,1416,18,87,5964,2444,8408,-0.1037,-0.00802725,-0.994576
2873,0,694,118,930,12,67,4694,1844,6538,-0.0887848,0.0068702,-0.996027
6088,0,1492,274,1842,26,160,9882,3494,13376,-0.119455,0.00450369,-0.992829
3215,0,765,139,1039,12,78,5248,1797,7045,-0.145379,-0.0789094,-0.986224
4825,0,1190,221,1493,17,128,7874,4498,12372,-0.172188,-0.0713334,-0.982478
4756,0,1181,215,1452,18,122,7744,5333,13077,-0.133542,-0.0110167,-0.990982
3471,0,906,169,1048,11,87,5692,1941,7633,-0.146584,-0.0735565,-0.98646
3349,0,748,130,966,12,82,5287,2748,8035,-0.107413,-0.022321,-0.993964
6130,0,1307,236,1863,21,134,9691,3587,13278,-0.105267,-0.0051035,-0.994431
3225,0,745,146,951,12,78,5157,1964,7121,-0.104217,-0.015276,-0.994437
4984,0,1168,190,1436,16,107,7901,4061,11962,-0.210609,-0.122083,-0.969917
3511,0,780,135,1060,13,77,5576,3424,9000,-0.162397,-0.0822838,-0.983289
4532,0,985,178,1241,20,92,7048,3444,10492,-0.1772,-0.0919183,-0.979873
4372,0,949,186,1120,20,96,6743,2457,9200,-0.158297,-0.0676627,-0.98507
3520,0,729,127,831,13,68,5288,2344,7632,-0.197288,-0.0743747,-0.97752
3231,0,622,117,755,14,67,4806,1930,6736,-0.170285,-0.080819,-0.982075
5300,0,901,185,1084,23,98,7591,3189,10780,-0.156843,-0.0474933,-0.986481
3709,0,710,125,779,17,67,5407,2324,7731,-0.204117,-0.103741,-0.973434
4734,0,797,175,898,20,82,6706,3313,10019,-0.208311,-0.0622295,-0.976081
4704,0,769,161,898,17,73,6622,2228,8850,-0.215019,-0.120253,-0.969178
3152,0,511,90,615,11,49,4428,2134,6562,-0.156993,-0.0519067,-0.986235
5809,0,904,174,1011,24,95,8017,3964,11981,-0.20031,-0.0943854,-0.975175
2947,0,450,92,512,10,50,4061,1562,5623,-0.196103,-0.0792099,-0.977379
4611,0,675,144,765,16,75,6286,2838,9124,-0.177546,-0.083109,-0.980597
5518,0,781,142,918,21,78,7458,3679,11137,-0.167414,-0.105784,-0.980195
3837,0,553,109,685,17,59,5260,3026,8286,-0.145042,-0.0626622,-0.987439
5511,0,816,159,976,20,79,7561,4295,11856,-0.226984,-0.156233,-0.961285
3821,0,531,95,612,13,54,5126,2522,7648,-0.156362,-0.110496,-0.9815
5526,0,805,146,882,21,76,7456,3110,10566,-0.164911,-0.110405,-0.98011
3739,0,500,140,559,17,54,5009,2282,7291,-0.177545,-0.130376,-0.975438
5617,0,685,168,856,22,80,7428,4299,11727,-0.178958,-0.157168,-0.971222
5618,0,635,142,736,26,75,7232,3049,10281,-0.118238,-0.0948416,-0.988446
2896,0,336,74,401,12,39,3758,2034,5792,-0.232335,-0.197586,-0.952355
5549,0,709,160,811,24,83,7336,2791,10127,-0.185379,-0.168371,-0.968135
5647,0,707,157,1048,25,79,7663,1970,9633,-0.15751,-0.142641,-0.977161
6380,0,597,124,716,18,63,7898,3800,11698,-0.216121,-0.175428,-0.960477
3684,0,334,59,377,9,29,4492,1158,5650,-0.176676,-0.144067,-0.973668
1666,0,218,40,265,7,22,2218,855,3073,-0.195026,-0.155722,-0.968357
2479,0,344,62,431,9,34,3359,1214,4573,-0.238163,-0.169887,-0.956251
5513,0,806,157,1016,20,81,7593,2989,10582,-0.258175,-0.216301,-0.941573
2505,0,366,66,410,10,46,3403,1352,4755,-0.136995,-0.109331,-0.98452
1762,0,274,56,326,7,26,2451,1122,3573,-0.144486,-0.131983,-0.980665
4595,0,769,139,919,16,82,6520,3121,9641,-0.108979,-0.0834449,-0.990536
5883,0,849,185,1141,19,120,8197,3815,12012,-0.209153,-0.209505,-0.955177
3097,0,517,98,537,9,45,4303,2208,6511,-0.160536,-0.135036,-0.977749
1815,0,263,53,339,7,27,2504,1008,3512,-0.136616,-0.116184,-0.983787
3642,0,596,127,758,14,73,5210,3536,8746,-0.135346,-0.173109,-0.975559
6011,0,1271,241,1435,21,119,9098,2427,11525,-0.131518,-0.13591,-0.981953
3093,0,604,125,808,12,63,4705,1751,6456,-0.0996681,-0.126528,-0.986943
3852,0,911,148,1238,13,83,6245,3299,9544,-0.1167,-0.109271,-0.987138
3890,0,990,163,1364,15,92,6514,5664,12178,-0.0715461,0.17401,-0.982141
4007,0,1055,213,1371,17,99,6762,5316,12078,-0.0187387,0.21346,-0.976772
3110,0,794,140,1086,18,76,5224,-1,-1,-1,-1,-1
2469,0,688,124,932,14,66,4293,-1,-1,-1,-1,-1
4182,0,1214,197,1634,22,117,7366,6047,13413,-0.455639,-0.606249,-0.651809
3177,0,899,152,1235,16,94,5573,7796,13369,-0.288847,0.417574,-0.86151
2522,0,685,117,950,14,67,4355,5610,9965,0.294603,0.524059,-0.799107
4461,0,1231,211,1689,21,134,7747,6241,13988,-0.367505,-0.00333697,-0.930016
3284,0,888,157,1298,17,98,5742,3830,9572,-0.310792,-0.0263663,-0.950112
3482,0,907,166,1188,12,96,5851,12127,17978,0.558241,0.651728,-0.513436
2276,0,643,110,787,12,61,3889,866,4755,-0.0951827,-0.0993385,-0.990491
6172,0,1635,303,2138,28,175,10451,5120,15571,-0.0893963,-0.0726648,-0.993342
4119,0,1018,192,1386,15,113,6843,2783,9626,-0.0347447,-0.0566925,-0.997787
3189,0,716,128,923,11,74,5041,1346,6387,-0.00411484,-0.0714848,-0.997433
6030,0,1232,236,1674,30,122,9324,2540,11864,0.000254822,-0.0512419,-0.998686
5976,0,1112,197,1445,24,110,8864,2708,11572,-0.00426992,-0.0524392,-0.998615
5996,0,1065,217,1331,34,119,8762,2234,10996,-0.00232167,-0.0374993,-0.999294
2968,0,484,102,608,14,52,4228,1709,5937,-0.0435389,-0.0134967,-0.998961
6049,0,947,329,1148,21,106,8600,3610,12210,-0.00472015,-0.0326254,-0.999457
5695,0,816,189,969,21,96,7786,2629,10415,0.0264564,-0.0176534,-0.999494
2925,0,334,66,416,11,36,3788,1438,5226,0.0211697,0.000799509,-0.999776
6012,0,658,128,848,21,70,7737,2756,10493,0.0117054,0.0268144,-0.999572
3850,0,469,98,594,15,57,5083,2541,7624,0.0572579,0.0972393,-0.993613
3155,0,341,91,452,11,36,4086,1596,5682,0.027311,0.0713647,-0.997076
5575,0,624,124,815,22,78,7238,3178,10416,0.0243545,0.120231,-0.992447
3739,0,399,78,442,14,41,4713,2497,7210,0.00596476,0.118632,-0.99292
5170,0,499,102,581,29,55,6436,2873,9309,-0.0655378,0.0598538,-0.996053
5481,0,553,112,670,24,62,6902,2777,9679,-0.0388533,0.167147,-0.985166
5523,0,570,129,683,24,81,7010,5336,12346,-0.0634424,0.200838,-0.977568
3020,0,321,68,394,13,37,3853,1614,5467,-0.0649388,0.136566,-0.9885
2275,0,192,53,241,7,21,2789,1355,4144,-0.0707841,0.0823,-0.994091
5417,0,763,155,857,20,63,7275,3227,10502,-0.0829691,0.0604583,-0.994717
5362,0,410,102,474,17,48,6413,2013,8426,-0.101425,0.110829,-0.988651
2796,0,270,54,303,9,28,3460,2218,5678,-0.0991662,0.0817514,-0.991707
5357,0,521,121,616,23,66,6704,2836,9540,-0.130405,0.112058,-0.985108
2913,0,266,69,326,10,31,3615,1623,5238,-0.0960684,0.055042,-0.993852
5413,0,549,148,595,19,60,6784,3345,10129,-0.128155,0.0189294,-0.991573
3752,0,348,72,399,12,39,4622,2090,6712,-0.122979,0.0213212,-0.99218
3664,0,430,88,434,16,46,4678,2448,7126,-0.130876,0.0853995,-0.987714
5504,0,627,137,701,23,77,7069,3775,10844,-0.10046,-0.034224,-0.994352
5174,0,567,132,705,21,70,6669,4381,11050,-0.10349,-0.0499895,-0.993374
4450,0,567,135,659,21,67,5899,5338,11237,-0.0993352,0.142117,-0.984853
3332,0,453,92,497,14,49,4437,3738,8175,-0.1096,0.218418,-0.969681
5681,0,692,135,808,20,73,7409,7160,14569,-0.157204,0.206006,-0.965841
3929,0,522,137,604,14,55,5261,2471,7732,-0.0587741,0.162512,-0.984955
4945,0,754,162,949,20,83,6913,3918,10831,-0.0846513,0.265422,-0.960409
3608,0,493,93,564,14,54,4826,3345,8171,-0.0682559,0.125833,-0.989701
4573,0,678,121,729,17,77,6195,3594,9789,-0.0885717,0.0964496,-0.991389
3299,0,465,86,543,12,47,4452,1872,6324,-0.073525,0.052927,-0.995888
5595,0,891,177,1046,28,94,7831,2920,10751,-0.0398298,0.00525523,-0.999193
4015,0,546,111,688,13,68,5441,2830,8271,-0.0635913,0.0347315,-0.997371
3817,0,535,104,631,15,55,5157,2755,7912,-0.0502877,0.0344161,-0.998142
5275,0,817,211,1285,24,96,7708,3707,11415,-0.0528896,-0.0373688,-0.997901
3563,0,532,101,680,14,58,4948,2036,6984,-0.0419655,-0.0498684,-0.997874
3537,0,559,110,677,14,57,4954,2729,7683,-0.0124962,-0.0271764,-0.999553
5573,0,908,172,1082,21,107,7863,3269,11132,-0.0493515,-0.0730274,-0.996108
5429,0,759,168,972,23,81,7432,3496,10928,-0.0420036,-0.069271,-0.996713
3363,0,616,113,764,11,64,4931,2576,7507,-0.0442703,-0.0439873,-0.998051
6515,0,1103,204,1304,19,108,9253,3236,12489,-0.0105728,-0.0461765,-0.998877
3976,0,737,108,746,11,61,5639,1905,7544,-0.0304872,-0.0238945,-0.99925
2061,0,429,78,553,8,44,3173,1067,4240,-0.0351385,-0.0710768,-0.996852
6108,0,1465,256,1529,19,126,9503,2418,11921,-0.0648395,-0.0895623,-0.993868
5799,0,1314,233,1669,21,132,9168,1588,10756,-0.0539876,-0.0609024,-0.996683
3020,0,785,142,958,13,75,4993,1501,6494,-0.0817986,-0.0874585,-0.992804
5848,0,2064,295,2100,28,155,10490,2136,12626,-0.0857535,-0.0619491,-0.994389
2886,0,671,115,908,12,69,4661,1058,5719,-0.0591473,-0.0719317,-0.995654
1825,0,510,87,663,9,50,3144,1026,4170,-0.0789378,-0.0442635,-0.995896
3039,0,916,168,1203,12,93,5431,2247,7678,-0.125562,-0.0555415,-0.99053
6924,0,1708,337,2365,25,171,11530,4336,15866,-0.0978793,-0.025526,-0.994871
3090,0,954,165,1291,12,106,5618,1547,7165,-0.0536233,-0.0249953,-0.998248
6020,0,1966,343,2615,24,204,11172,2187,13359,-0.121897,-0.0499084,-0.991287
3146,0,1057,187,1418,14,104,5926,2106,8032,-0.160561,-0.0851513,-0.983346
3825,0,1287,233,1864,17,142,7368,2819,10187,-0.0967834,-0.0648166,-0.993193
5233,0,1763,291,2167,40,168,9662,2901,12563,-0.0980145,-0.104714,-0.989661
3535,0,1207,204,1646,12,113,6717,2375,9092,-0.120673,-0.118199,-0.98563
5445,0,1719,319,2244,20,173,9920,3865,13785,-0.0236629,-0.0790558,-0.996589
3821,0,1196,202,1529,15,111,6874,4624,11498,-0.124717,-0.106127,-0.9865
5919,0,1861,301,1762,37,112,9992,4816,14808,-0.291706,-0.244946,-0.924613
2469,0,653,111,822,9,60,4124,1551,5675,0.0670874,-0.323856,-0.943725
5676,0,1313,234,1629,21,127,9000,7783,16783,-0.264044,-0.380145,-0.886437
2976,0,618,111,802,12,65,4584,4309,8893,-0.0937576,-0.0905614,-0.991468
5648,0,1116,231,1256,25,121,8397,7560,15957,-0.080575,-0.053468,-0.995313
5988,0,990,196,872,18,71,8135,3093,11228,-0.0985298,-0.0814846,-0.991792
5943,0,871,161,1007,21,85,8088,5606,13694,-0.10884,-0.159724,-0.981143
2870,0,423,62,398,10,34,3797,2530,6327,-0.0985556,-0.16629,-0.981139
1697,0,223,45,271,9,26,2271,2135,4406,-0.0856032,-0.0826896,-0.992892
2846,0,364,77,434,13,45,3779,2934,6713,-0.100951,-0.159014,-0.982102
5439,0,898,173,918,22,73,7523,4549,12072,-0.112523,-0.183112,-0.976631
3653,0,450,99,498,13,45,4758,3033,7791,-0.117809,-0.240111,-0.96357
5398,0,587,119,756,31,67,6958,-1,-1,-1,-1,-1
2264,0,184,37,207,7,20,2719,2849,5568,0.0401889,-0.237763,-0.970491
1445,0,134,28,155,7,17,1786,-1,-1,-1,-1,-1
1246,0,115,24,130,5,12,1532,4339,5871,0.0523327,-0.368398,-0.928194
2048,0,197,38,222,8,20,2533,-1,-1,-1,-1,-1
5325,0,516,125,602,20,54,6642,10828,17470,0.0638537,-0.363651,-0.929344
5371,0,418,122,507,19,51,6488,-1,-1,-1,-1,-1
2236,0,177,38,192,9,19,2671,-1,-1,-1,-1,-1
3049,0,230,51,290,13,33,3666,13178,16844,0.103647,0.855554,-0.507233
2431,0,180,39,201,10,24,2885,5377,8262,0.448777,-0.280927,-0.848339
5350,0,364,139,413,19,56,6341,-1,-1,-1,-1,-1
5616,0,473,91,410,21,51,6662,9091,15753,0.108926,0.510504,-0.852948
1819,0,123,33,140,9,17,2141,5507,7648,0.431533,-0.134565,-0.892005
2100,0,142,38,152,9,19,2460,9648,12108,0.478306,-0.80681,-0.346816
2455,0,196,51,195,21,23,2941,5338,8279,-0.215991,0.864455,-0.453945
5532,0,388,98,420,19,49,6506,11300,17806,0.417656,-0.160029,-0.894402
2842,0,244,61,258,12,28,3445,4890,8335,-0.148372,0.810222,-0.567033
3529,0,253,72,313,13,31,4211,3954,8165,0.696206,-0.191839,-0.691734
3415,0,292,62,313,12,31,4125,-1,-1,-1,-1,-1
3420,0,423,70,365,12,35,4325,7446,11771,0.0181197,-0.449529,-0.893082
3310,0,356,88,396,14,43,4207,3643,7850,-0.00227874,-0.224693,-0.974427
5506,0,609,135,662,18,64,6994,9224,16218,-0.197867,0.387383,-0.900435
2373,0,259,51,285,8,27,3003,3452,6455,-0.188838,0.558823,-0.8075
2236,0,271,52,301,9,28,2897,8277,11174,-0.0201017,-0.252195,-0.967468
3137,0,441,98,574,13,44,4307,5558,9865,-0.053105,-0.150794,-0.987138
3830,0,583,110,685,13,60,5281,7514,12795,-0.0471991,-0.179472,-0.98263
3001,0,500,94,634,10,52,4291,4070,8361,-0.00248564,0.289187,-0.957269
5594,0,1230,266,1391,24,131,8636,8919,17555,-0.05623,0.268315,-0.961689
3088,0,653,117,842,11,66,4777,4050,8827,-0.119376,0.173059,-0.97765
2356,0,570,97,711,8,55,3797,3158,6955,-0.0896277,0.107391,-0.990169
6155,0,1513,304,1916,22,167,10077,16215,26292,-0.155965,0.0267578,-0.9874
2231,0,499,94,641,9,50,3524,1563,5087,-0.217458,0.0747431,-0.973204
2577,0,702,141,790,10,58,4278,-1,-1,-1,-1,-1
6101,0,1088,192,1268,13,81,8743,-1,-1,-1,-1,-1
2071,0,445,82,520,7,43,3168,-1,-1,-1,-1,-1
6263,0,1462,273,1693,21,141,9853,-1,-1,-1,-1,-1
2497,0,559,106,729,17,54,3962,-1,-1,-1,-1,-1
2477,0,495,92,624,9,53,3750,-1,-1,-1,-1,-1
5731,0,914,178,1155,24,96,8098,6095,14193,0.0721114,-0.0824694,-0.993981
2372,0,322,62,397,9,33,3195,2681,5876,0.0539047,-0.0815881,-0.995207
5554,0,670,138,788,26,77,7253,6975,14228,0.0629817,-0.0503761,-0.996742
3855,0,399,94,480,18,48,4894,4981,9875,0.0891752,-0.0732146,-0.993321
3793,0,371,88,434,18,46,4750,5094,9844,0.0368348,0.0150288,-0.999208
2903,0,276,67,317,13,35,3611,3282,6893,0.0542351,0.203206,-0.977633
4604,0,407,110,506,19,52,5698,5354,11052,0.103684,0.0811257,-0.991296
4373,0,374,105,430,20,49,5351,7386,12737,0.00672409,0.183329,-0.983029
2481,0,213,44,278,11,24,3051,3628,6679,0.400591,-0.107749,-0.909899
5455,0,380,87,426,17,44,6409,-1,-1,-1,-1,-1
2395,0,168,52,203,9,22,2849,2458,5307,0.0671349,0.0467136,-0.99665
1439,0,110,28,124,7,14,1722,2665,4387,0.00336302,0.234181,-0.972187
6380,0,646,140,558,23,66,7813,10247,18060,-0.0328041,-0.865355,-0.500085
1984,0,208,50,229,9,26,2506,-1,-1,-1,-1,-1
1873,0,212,42,239,7,24,2397,4123,6520,0.471554,0.0123204,-0.881751
5833,0,620,118,771,18,67,7427,-1,-1,-1,-1,-1
5501,0,560,125,741,19,63,7009,11722,18731,0.445514,-0.153126,-0.882083
2691,0,265,52,319,10,29,3366,3314,6680,0.668394,0.177766,-0.722252
1618,0,184,44,232,6,20,2104,2377,4481,0.663976,0.300508,-0.684712
4401,0,555,103,572,16,63,5710,-1,-1,-1,-1,-1
2629,0,230,49,270,10,24,3212,7642,10854,0.510263,-0.20984,-0.834026
2255,0,240,52,285,9,26,2867,3577,6444,0.629167,-0.00610251,-0.777246
5700,0,562,131,671,18,64,7146,-1,-1,-1,-1,-1
2570,0,346,65,397,22,30,3430,3909,7339,0.590551,-0.0419746,-0.805908
1506,0,168,32,200,6,18,1930,2752,4682,0.606517,-0.0355405,-0.794276
1593,0,181,37,217,7,19,2054,2876,4930,0.601665,0.146573,-0.785185
4332,0,546,135,631,31,57,5732,6797,12529,0.610311,-0.0777271,-0.788339
5239,0,708,168,802,17,78,7012,-1,-1,-1,-1,-1
2469,0,273,56,330,8,29,3165,4475,7640,0.514983,0.430114,-0.741482
2982,0,393,102,466,9,43,3995,-1,-1,-1,-1,-1
3843,0,592,128,766,32,62,5423,7315,12738,-0.00881779,0.0657098,-0.9978
2892,0,369,72,442,10,40,3825,3520,7345,0.0159836,-0.00590384,-0.999855
3720,0,444,90,548,17,48,4867,3714,8581,0.0635746,-0.0234273,-0.997702
4481,0,627,120,751,15,64,6058,2986,9044,0.0261601,-0.0383958,-0.99892
5449,0,785,170,985,17,81,7487,5736,13223,0.599843,-0.420994,-0.680406
5482,0,875,160,1047,29,93,7686,-1,-1,-1,-1,-1
2520,0,353,68,426,8,40,3415,1819,5234,0.0103839,-0.0170583,-0.999801
1683,0,268,70,319,8,29,2377,1647,4024,-0.00243416,-0.0348723,-0.999389
5470,0,905,195,1119,24,99,7812,3876,11688,0.00428575,0.0150885,-0.999877
5484,0,945,192,1088,23,100,7832,4390,12222,0.0280728,-0.0733342,-0.996912
2925,0,559,105,608,10,51,4258,3002,7260,-0.062466,-0.0270069,-0.997682
5677,0,1019,183,1219,24,106,8228,3739,11967,0.00268486,-0.0785745,-0.996905
3831,0,718,145,870,15,76,5655,2795,8450,0.00203249,-0.0499822,-0.998748
3590,0,691,124,837,13,70,5325,2567,7892,-0.00910885,-0.070816,-0.997448
5623,0,1161,237,1322,21,110,8474,3482,11956,-0.000444359,-0.0677445,-0.997703
3675,0,818,126,777,14,66,5476,1808,7284,0.0102963,-0.0121083,-0.999874
1240,0,298,47,372,5,26,1988,804,2792,0.00928819,-0.00630084,-0.999937
2232,0,486,86,631,8,48,3491,1949,5440,0.0979207,-0.0526862,-0.993799
5655,0,1387,293,1698,29,139,9201,3744,12945,0.0870259,-0.0558789,-0.994638
4023,0,994,186,1268,38,100,6609,2340,8949,0.0128448,-0.0851622,-0.996284
4869,0,992,191,1268,21,107,7448,2324,9772,0.0333553,-0.086066,-0.995731
5716,0,1334,254,1618,24,145,9091,3227,12318,0.0301178,-0.0666971,-0.997319
3007,0,651,115,810,12,63,4658,2263,6921,-0.0159844,-0.0522542,-0.998506
6075,0,1414,258,1431,25,129,9332,2839,12171,-0.00671297,-0.0595204,-0.998205
3951,0,770,163,984,16,86,5970,2339,8309,-0.00245057,-0.0825295,-0.996586
5486,0,1007,204,1233,23,100,8053,3606,11659,0.00855391,-0.151066,-0.988487
4003,0,689,123,673,14,50,5552,2641,8193,-0.0147104,-0.136495,-0.990532
2333,0,323,58,395,8,32,3149,1536,4685,0.0489429,-0.0448055,-0.997796
1629,0,257,46,312,7,25,2276,1635,3911,0.0549418,-0.189423,-0.980357
5414,0,811,149,981,24,81,7460,5197,12657,0.368666,0.0704039,-0.926892
5469,0,999,147,910,35,58,7618,4609,12227,0.295337,-0.249242,-0.922309
2248,0,334,60,404,9,33,3088,3371,6459,-0.0557213,-0.107772,-0.992613
