Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
2200,0,0,0,0,2944,61,5205,5408,10613,0.0139648,-0.0849292,-0.996289
2070,0,0,0,0,2869,62,5001,5043,10044,0.0338671,-0.133735,-0.990438
2080,0,0,0,0,2760,88,4928,4941,9869,0.00409513,-0.0386667,-0.999244
1527,0,0,0,0,1884,47,3458,3691,7149,-0.00610055,-0.033486,-0.999421
2727,0,0,0,0,3497,83,6307,4583,10890,-0.00824483,-0.032141,-0.999449
1860,0,0,0,0,2235,88,4183,4083,8266,-0.0464384,0.00359139,-0.998915
1691,0,0,0,0,2204,57,3952,3494,7446,-0.0794084,0.00805119,-0.99681
1622,0,0,0,0,2036,55,3713,3644,7357,-0.0657218,-0.00623645,-0.997818
1462,0,0,0,0,1766,49,3277,3419,6696,-0.0831238,-0.0116954,-0.996471
1529,0,0,0,0,1914,51,3494,3013,6507,-0.074087,-0.00803129,-0.997219
1423,0,0,0,0,1688,49,3160,3301,6461,-0.0272921,-0.0327069,-0.999092
1949,0,0,0,0,1996,71,4016,3921,7937,-0.0526345,-0.00229375,-0.998611
1565,0,0,0,0,1759,49,3373,3325,6698,-0.0605999,0.0229979,-0.997897
1492,0,0,0,0,1744,46,3282,3327,6609,-0.0721839,-0.0191793,-0.997207
1670,0,0,0,0,1907,48,3625,3433,7058,-0.0139777,-0.0375505,-0.999197
1494,0,0,0,0,1768,45,3307,3763,7070,-0.0279904,-0.0643644,-0.997534
1587,0,0,0,0,1713,60,3360,3563,6923,-0.0703317,-0.10077,-0.992421
1496,0,0,0,0,1639,43,3178,3416,6594,0.00321707,-0.0436947,-0.99904
1510,0,0,0,0,1517,40,3067,3481,6548,-0.0281645,-0.0771253,-0.996624
1436,0,0,0,0,1634,62,3132,3175,6307,0.00373651,-0.0379467,-0.999273
1475,0,0,0,0,1559,48,3082,3827,6909,0.0140803,-0.0651857,-0.997774
1723,0,0,0,0,1746,54,3523,3799,7322,0.0127833,-0.0894243,-0.995912
1575,0,0,0,0,1749,51,3375,3474,6849,0.00656691,-0.0428854,-0.999058
1604,0,0,0,0,1794,49,3447,4160,7607,0.0129256,-0.080357,-0.996682
2120,0,0,0,0,2265,60,4445,4150,8595,0.0252857,-0.0494796,-0.998455
1739,0,0,0,0,2142,53,3934,3928,7862,0.0343995,-0.106441,-0.993724
1583,0,0,0,0,1672,46,3301,3313,6614,0.0109635,-0.0425867,-0.999033
1540,0,0,0,0,1646,44,3230,3905,7135,0.00769886,-0.112884,-0.993578
1564,0,0,0,0,1699,47,3310,3219,6529,0.0198448,-0.0379967,-0.999081
1557,0,0,0,0,1661,45,3263,3563,6826,0.0306801,-0.0741178,-0.996777
2440,0,0,0,0,2564,92,5096,4518,9614,0.00920225,-0.0819827,-0.996591
2511,0,0,0,0,2295,96,4902,5612,10514,-0.0399456,-0.151015,-0.987724
2406,0,0,0,0,2333,66,4805,4820,9625,-0.0347687,-0.0796488,-0.996216
2344,0,0,0,0,2301,71,4716,4885,9601,-0.0103528,-0.0261281,-0.999605
2953,0,0,0,0,2868,69,5890,6787,12677,0.0109554,0.00293401,-0.999936
2824,0,0,0,0,2453,77,5354,5611,10965,0.0246232,0.0217905,-0.999459
3134,0,0,0,0,3120,70,6324,5592,11916,0.0215823,0.0833245,-0.996289
2506,0,0,0,0,2473,73,5052,5473,10525,-0.037243,0.0873954,-0.995477
2721,0,0,0,0,2410,67,5198,4619,9817,-0.0555808,0.0489066,-0.997256
1892,0,0,0,0,2016,53,3961,4256,8217,-0.0591482,0.0790654,-0.995113
1621,0,0,0,0,1784,46,3451,3933,7384,-0.0308523,0.112429,-0.993181
1775,0,0,0,0,1786,46,3607,3714,7321,-0.021903,0.123176,-0.992143
1991,0,0,0,0,2292,65,4348,4757,9105,0.015887,0.110824,-0.993713
1956,0,0,0,0,2216,59,4231,4649,8880,0.0587465,0.101815,-0.993067
6717,0,0,0,0,7768,127,14612,4943,19555,0.0444862,0.0757944,-0.996131
1706,0,0,0,0,1867,52,3625,3675,7300,0.0369149,0.0722625,-0.996702
1498,0,0,0,0,1643,47,3188,3506,6694,0.021816,0.070867,-0.997247
1407,0,0,0,0,1495,39,2941,3151,6092,0.00158813,0.0522736,-0.998632
1547,0,0,0,0,1519,41,3107,3256,6363,0.0259184,0.0536687,-0.998222
1374,0,0,0,0,1611,67,3052,3172,6224,0.00495815,0.0357411,-0.999349
1340,0,0,0,0,1616,66,3022,3268,6290,0.0324042,0.0539174,-0.998019
1376,0,0,0,0,1601,80,3057,3408,6465,0.0160597,0.0499937,-0.99862
1605,0,0,0,0,1542,64,3211,3140,6351,0.046894,0.0383885,-0.998162
2331,0,0,0,0,1721,84,4136,3195,7331,0.0502852,0.0109209,-0.998675
1513,0,0,0,0,1595,64,3172,3368,6540,0.0134833,-0.0362119,-0.999253
1657,0,0,0,0,1625,68,3350,3394,6744,0.00734224,-0.0445395,-0.998981
1555,0,0,0,0,1542,68,3165,3639,6804,-0.0151661,-0.0132491,-0.999797
1547,0,0,0,0,1541,68,3156,3580,6736,-0.0519115,-0.0108013,-0.998593
1440,0,0,0,0,1580,42,3062,3045,6107,-0.0245792,-0.0142501,-0.999596
1554,0,0,0,0,1570,67,3191,3111,6302,-0.0102462,-0.030797,-0.999473
1379,0,0,0,0,1588,41,3008,3531,6539,-0.0192409,-0.0368538,-0.999135
1381,0,0,0,0,1503,42,2926,3071,5997,-0.0216789,-0.0589285,-0.998027
1683,0,0,0,0,1466,66,3215,3579,6794,-0.000624613,-0.071175,-0.997464
1571,0,0,0,0,1560,42,3173,3070,6243,0.00729944,-0.0645527,-0.997888
1779,0,0,0,0,1450,43,3272,3122,6394,0.00359959,-0.0850519,-0.99637
1401,0,0,0,0,1413,34,2848,3380,6228,-0.00525784,-0.0583686,-0.998281
1445,0,0,0,0,1355,36,2836,3215,6051,-0.00185784,-0.0609435,-0.998139
1553,0,0,0,0,1429,41,3023,3372,6395,-0.0133941,-0.0805565,-0.99666
1427,0,0,0,0,1218,40,2685,3415,6100,0.00138734,-0.0623436,-0.998054
1480,0,0,0,0,1047,31,2558,2946,5504,0.00176507,-0.0757318,-0.997127
1454,0,0,0,0,980,44,2478,3642,6120,0.00396034,-0.062954,-0.998009
