Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
2011,0,0,0,0,2133,56,4200,632,4832,0.083819,-0.03161,-0.99598
3494,0,0,0,0,3846,92,7432,863,8295,0.00256655,-0.0653813,-0.997857
2953,0,0,0,0,2964,102,6019,946,6965,-0.0244385,-0.11715,-0.992813
2912,0,0,0,0,3236,89,6237,582,6819,-0.0218104,-0.0271751,-0.999393
5977,0,0,0,0,4596,95,10668,1245,11913,-0.0266638,-0.0218688,-0.999405
2162,0,0,0,0,2512,95,4769,896,5665,-0.0255369,-0.0464876,-0.998592
5448,0,0,0,0,4220,91,9759,956,10715,-0.036228,-0.0108026,-0.999285
2656,0,0,0,0,3057,80,5793,1218,7011,-0.0313534,-0.0463764,-0.998432
4715,0,0,0,0,5109,132,9956,2517,12473,-0.0517571,-0.0260993,-0.998319
4805,0,0,0,0,5156,143,10104,1604,11708,-0.0594996,-0.0978309,-0.993423
5067,0,0,0,0,5514,114,10695,886,11581,-0.0705213,-0.132732,-0.98864
2848,0,0,0,0,3391,100,6339,804,7143,0.015702,-0.0221463,-0.999631
1937,0,0,0,0,2156,56,4149,556,4705,0.0115305,-0.040352,-0.999119
3250,0,0,0,0,3716,110,7076,1210,8286,-0.00968809,-0.0380088,-0.99923
3214,0,0,0,0,3612,110,6936,1651,8587,-0.00430557,-0.0795549,-0.996821
6537,0,0,0,0,6611,125,13273,1151,14424,-0.0308794,-0.126674,-0.991464
3203,0,0,0,0,3431,92,6726,811,7537,-0.00450938,-0.061129,-0.99812
6177,0,0,0,0,6407,179,12763,2656,15419,-0.0356928,-0.0958347,-0.994757
6106,0,0,0,0,6195,144,12445,1297,13742,-0.0219325,-0.0553494,-0.998226
3218,0,0,0,0,3910,94,7222,1007,8229,-0.0169127,-0.0718818,-0.99727
6120,0,0,0,0,6863,176,13159,1234,14393,-0.00937374,-0.0484125,-0.998783
6422,0,0,0,0,6785,188,13395,2502,15897,-0.0307886,-0.0683686,-0.997185
3147,0,0,0,0,2779,78,6004,585,6589,0.00342889,-0.0459357,-0.998939
2238,0,0,0,0,2467,68,4773,849,5622,-0.0444736,-0.0370379,-0.998324
2102,0,0,0,0,2312,64,4478,669,5147,-0.0481786,-0.0357258,-0.9982
6261,0,0,0,0,6666,197,13124,1581,14705,-0.002233,-0.0497414,-0.99876
6136,0,0,0,0,6290,144,12570,1031,13601,-0.0255182,-0.0797927,-0.996485
3179,0,0,0,0,3520,100,6799,531,7330,-0.00362859,-0.0336248,-0.999428
6142,0,0,0,0,6642,170,12954,1632,14586,0.00266078,-0.0219018,-0.999757
4304,0,0,0,0,4609,120,9033,920,9953,0.00186269,-0.0160079,-0.99987
6086,0,0,0,0,6393,181,12660,1606,14266,0.00327315,-0.0185845,-0.999822
4208,0,0,0,0,4285,128,8621,1250,9871,0.0139212,-0.0503103,-0.998637
5480,0,0,0,0,5588,157,11225,2383,13608,0.0270118,-0.109814,-0.993585
5651,0,0,0,0,4858,132,10641,960,11601,0.00645746,-0.0607931,-0.99813
4870,0,0,0,0,5351,129,10350,586,10936,-0.00364272,-0.0557274,-0.998439
3851,0,0,0,0,3498,93,7442,711,8153,-0.011866,-0.0501934,-0.998669
6195,0,0,0,0,5576,148,11919,1028,12947,-0.0118804,-0.0573791,-0.998282
5815,0,0,0,0,3590,99,9504,636,10140,0.00445562,-0.0646172,-0.9979
2478,0,0,0,0,2042,55,4575,314,4889,0.0139956,-0.0872182,-0.996091
5780,0,0,0,0,4173,116,10069,1446,11515,0.00447489,-0.0649991,-0.997875
6236,0,0,0,0,5006,105,11347,831,12178,0.00373835,-0.0707716,-0.997486
6432,0,0,0,0,3723,98,10253,769,11022,0.00799861,-0.0641868,-0.997906
3095,0,0,0,0,2470,69,5634,577,6211,0.018035,-0.0576284,-0.998175
5703,0,0,0,0,3573,113,9389,1042,10431,0.0175165,-0.0394107,-0.99907
4768,0,0,0,0,3430,98,8296,1276,9572,0.0101878,-0.0906768,-0.995828
5543,0,0,0,0,3325,95,8963,788,9751,0.0246079,-0.0656717,-0.997538
5831,0,0,0,0,4011,115,9957,1133,11090,0.0112198,-0.0906693,-0.995818
4064,0,0,0,0,2782,81,6927,973,7900,-0.0166761,-0.104074,-0.99443
6235,0,0,0,0,3880,133,10248,1083,11331,0.00851472,-0.064551,-0.997878
6259,0,0,0,0,3792,126,10177,1383,11560,0.018342,-0.0732022,-0.997148
5800,0,0,0,0,3904,122,9826,1703,11529,0.0207051,-0.119092,-0.992667
3405,0,0,0,0,1953,63,5421,880,6301,0.0228808,-0.0924958,-0.99545
2054,0,0,0,0,1094,36,3184,335,3519,0.00385126,-0.0984632,-0.995133
2106,0,0,0,0,1284,42,3432,764,4196,0.000626276,-0.0920116,-0.995758
5755,0,0,0,0,3657,120,9532,1798,11330,0.00691018,-0.1012,-0.994842
6738,0,0,0,0,3674,120,10532,1207,11739,0.0487416,-0.00307321,-0.998807
2930,0,0,0,0,1995,56,4981,797,5778,0.0298602,-0.0462266,-0.998485
5879,0,0,0,0,3977,110,9966,1343,11309,0.0125185,-0.101964,-0.994709
5804,0,0,0,0,3937,112,9853,1321,11174,0.00634293,-0.0875526,-0.99614
3932,0,0,0,0,2702,78,6712,700,7412,-0.003911,-0.0558106,-0.998434
5543,0,0,0,0,3955,122,9620,1006,10626,-0.00484123,-0.0626411,-0.998024
5606,0,0,0,0,3870,112,9588,1326,10914,-0.00961126,-0.0319546,-0.999443
5671,0,0,0,0,3934,113,9718,1104,10822,0.00762526,-0.0493619,-0.998752
4044,0,0,0,0,2931,90,7065,1334,8399,0.0181649,0.00587061,-0.999818
4449,0,0,0,0,3055,95,7599,865,8464,-0.0161977,-0.0550848,-0.99835
5811,0,0,0,0,4623,138,10572,1605,12177,-0.00222572,-0.0621822,-0.998062
6112,0,0,0,0,4281,96,10489,1291,11780,-0.0113793,-0.0729007,-0.997274
3294,0,0,0,0,2486,72,5852,950,6802,0.00476263,-0.0807599,-0.996722
5901,0,0,0,0,4609,128,10638,1554,12192,0.00253455,-0.0992053,-0.995064
5795,0,0,0,0,5011,152,10958,1083,12041,0.0195346,-0.0488485,-0.998615
4214,0,0,0,0,3163,86,7463,813,8276,0.0260995,-0.0855442,-0.995992
5324,0,0,0,0,4181,115,9620,1913,11533,0.0146704,-0.0443228,-0.99891
5255,0,0,0,0,3990,113,9358,978,10336,0.0234199,-0.0984729,-0.994864
5233,0,0,0,0,4018,130,9381,1582,10963,0.0141449,-0.0569591,-0.998276
3629,0,0,0,0,2789,77,6495,1357,7852,0.00788307,-0.119707,-0.992778
5870,0,0,0,0,4300,135,10305,1675,11980,0.018803,-0.0789526,-0.996701
3917,0,0,0,0,2851,80,6848,1144,7992,0.00137039,-0.0721399,-0.997394
5622,0,0,0,0,4059,120,9801,1254,11055,0.0199649,-0.057003,-0.998174
3857,0,0,0,0,2834,90,6781,1203,7984,0.00269194,-0.0805515,-0.996747
5354,0,0,0,0,3499,99,8952,1885,10837,0.0113359,-0.0689938,-0.997553
3722,0,0,0,0,2552,71,6345,1235,7580,0.0222161,0.00217855,-0.999751
5568,0,0,0,0,3635,102,9305,1828,11133,0.0302191,0.028644,-0.999133
3130,0,0,0,0,1913,55,5098,903,6001,0.0189835,-0.0631515,-0.997823
5602,0,0,0,0,3557,102,9261,2463,11724,0.0568095,-0.0259891,-0.998047
3943,0,0,0,0,2479,72,6494,1063,7557,0.0412638,0.0483323,-0.997979
5604,0,0,0,0,3575,112,9291,1845,11136,0.0174633,-0.0705069,-0.997358
4634,0,0,0,0,2427,62,7123,919,8042,0.034956,-0.0971454,-0.994656
2390,0,0,0,0,1537,43,3970,679,4649,0.0179776,-0.0741754,-0.997083
5800,0,0,0,0,3795,114,9709,873,10582,0.0227803,-0.0845793,-0.996156
4233,0,0,0,0,2677,74,6984,861,7845,0.0145478,-0.0958084,-0.995293
3996,0,0,0,0,2825,81,6902,1166,8068,0.0223384,-0.0740882,-0.997001
4004,0,0,0,0,2808,83,6895,859,7754,0.0217205,-0.0738581,-0.997032
5743,0,0,0,0,4148,126,10017,1197,11214,0.0302197,-0.102367,-0.994288
5760,0,0,0,0,4208,131,10099,1235,11334,0.0229284,-0.0735916,-0.997025
5869,0,0,0,0,4275,83,10227,770,10997,0.0167,-0.0788538,-0.996746
5868,0,0,0,0,4408,123,10399,924,11323,0.00860643,-0.0657708,-0.997798
6021,0,0,0,0,4555,140,10716,1389,12105,0.0155736,-0.0789646,-0.996756
4072,0,0,0,0,3316,89,7477,670,8147,0.0103445,-0.0882559,-0.996044
6038,0,0,0,0,4865,133,11036,1309,12345,0.00264504,-0.0965006,-0.995329
5922,0,0,0,0,5017,138,11077,1143,12220,0.0209263,-0.0886867,-0.99584
5554,0,0,0,0,4797,140,10491,809,11300,0.00578314,-0.0953078,-0.995431
6395,0,0,0,0,5439,109,11943,854,12797,0.0105512,-0.0984577,-0.995085
3241,0,0,0,0,3081,86,6408,508,6916,0.0137882,-0.087908,-0.996033
5388,0,0,0,0,4828,138,10354,863,11217,0.00932088,-0.0840375,-0.996419
6033,0,0,0,0,5978,162,12173,871,13044,0.00686074,-0.121702,-0.992543
3626,0,0,0,0,3240,79,6945,443,7388,0.0183521,-0.127306,-0.991694
2137,0,0,0,0,2264,64,4465,324,4789,-0.000252594,-0.0792819,-0.996852
4324,0,0,0,0,4455,127,8906,617,9523,0.0132224,-0.0607601,-0.998065
6062,0,0,0,0,6629,202,12893,1066,13959,-0.00534311,-0.0825923,-0.996569
6057,0,0,0,0,5860,132,12049,707,12756,0.00341341,-0.100373,-0.994944
3186,0,0,0,0,3013,84,6283,483,6766,0.00205349,-0.0633746,-0.997988
4565,0,0,0,0,5122,142,9829,631,10460,-0.00854935,-0.0676167,-0.997675
6024,0,0,0,0,7075,191,13290,1007,14297,-0.000576151,-0.11505,-0.99336
4222,0,0,0,0,4024,96,8342,757,9099,-0.00478796,-0.0865803,-0.996233
2255,0,0,0,0,2406,53,4714,255,4969,-0.0090578,-0.0761621,-0.997054
5500,0,0,0,0,5879,116,11495,744,12239,-0.00701313,-0.0707372,-0.99747
3948,0,0,0,0,4093,115,8156,518,8674,-0.00349992,-0.049059,-0.99879
6234,0,0,0,0,6524,182,12940,881,13821,-0.00889843,-0.0688623,-0.997586
5879,0,0,0,0,6132,127,12138,754,12892,-0.0273987,-0.0807872,-0.996355
3214,0,0,0,0,3444,91,6749,756,7505,0.00133372,-0.0458039,-0.99895
6908,0,0,0,0,6528,165,13601,1116,14717,-0.0206313,-0.0800208,-0.99658
6066,0,0,0,0,5517,122,11705,645,12350,-0.00408097,-0.0538775,-0.998539
4114,0,0,0,0,5574,121,9809,1017,10826,-0.0254868,-0.0515121,-0.998347
5875,0,0,0,0,5769,165,11809,1517,13326,-0.0163926,-0.10682,-0.994143
5776,0,0,0,0,5441,161,11378,1139,12517,-0.0357033,-0.155876,-0.987131
5306,0,0,0,0,4831,138,10275,1667,11942,-0.0325508,-0.196007,-0.980062
5805,0,0,0,0,4661,145,10611,1124,11735,-0.00348262,-0.00435173,-0.999984
5860,0,0,0,0,5169,148,11177,1415,12592,-0.018921,-0.118788,-0.992739
4074,0,0,0,0,2755,75,6904,864,7768,0.0105936,-0.026475,-0.999593
2448,0,0,0,0,2027,60,4535,468,5003,0.00796222,0.000375858,-0.999968
2790,0,0,0,0,2147,59,4996,886,5882,-0.00132267,0.0119452,-0.999928
5763,0,0,0,0,4570,139,10472,2182,12654,-0.0359835,-0.0707181,-0.996847
5625,0,0,0,0,3637,79,9341,1251,10592,-0.0365035,-0.0693526,-0.996924
4074,0,0,0,0,2653,74,6801,1257,8058,-0.0267998,-0.0475274,-0.99851
6499,0,0,0,0,4082,134,10715,2552,13267,-0.0275118,-0.109815,-0.993571
5661,0,0,0,0,3937,111,9709,1167,10876,-0.0292058,-0.0907295,-0.995447
3889,0,0,0,0,2619,73,6581,1592,8173,-0.0382507,-0.14865,-0.98815
5704,0,0,0,0,3824,109,9637,2953,12590,-0.0454135,-0.154579,-0.986936
3964,0,0,0,0,2528,72,6564,1475,8039,-0.040842,-0.193471,-0.980256
5802,0,0,0,0,3588,118,9508,3269,12777,-0.021736,-0.110847,-0.9936
4607,0,0,0,0,2531,70,7208,2009,9217,-0.0349364,-0.13168,-0.990676
5671,0,0,0,0,3589,103,9363,1781,11144,-0.0481195,-0.140831,-0.988864
5727,0,0,0,0,3567,103,9397,2392,11789,-0.0273353,-0.05401,-0.998166
3985,0,0,0,0,3049,85,7119,2267,9386,-0.0162483,-0.0168847,-0.999725
5567,0,0,0,0,2898,85,8550,2674,11224,-0.0615628,-0.184503,-0.980902
5936,0,0,0,0,3054,92,9082,3906,12988,-0.0608147,-0.177246,-0.982286
5488,0,0,0,0,2796,84,8368,3462,11830,-0.0454389,-0.174375,-0.98363
3809,0,0,0,0,1821,56,5686,2190,7876,-0.0438426,-0.158387,-0.986403
5418,0,0,0,0,2303,71,7792,3127,10919,-0.0605579,-0.0783112,-0.995088
5363,0,0,0,0,2179,68,7610,3845,11455,-0.0827803,-0.103384,-0.991191
3678,0,0,0,0,1394,43,5115,2454,7569,-0.0282078,-0.14854,-0.988504
5402,0,0,0,0,1944,63,7409,3233,10642,-0.0575249,-0.208738,-0.976278
5321,0,0,0,0,1912,63,7296,3782,11078,-0.0184255,-0.307421,-0.951395
3798,0,0,0,0,1213,32,5043,2305,7348,-0.0339809,-0.2209,-0.974704
1879,0,0,0,0,691,21,2591,911,3502,-0.026284,-0.168709,-0.985315
1943,0,0,0,0,706,22,2671,1111,3782,-0.0437721,-0.210302,-0.976656
5547,0,0,0,0,2412,79,8038,2869,10907,-0.0352148,-0.0748549,-0.996572
5728,0,0,0,0,2678,90,8496,2869,11365,-0.0372156,-0.186577,-0.981735
3907,0,0,0,0,1997,65,5969,2745,8714,-0.0491383,-0.188597,-0.980824
5012,0,0,0,0,2812,88,7912,2661,10573,-0.0682289,-0.182166,-0.980898
5678,0,0,0,0,3090,100,8868,2472,11340,-0.0600807,-0.239449,-0.969048
5868,0,0,0,0,3399,73,9340,2396,11736,-0.0250771,-0.184054,-0.982596
3010,0,0,0,0,1953,60,5023,1239,6262,-0.0342822,-0.178728,-0.983301
5754,0,0,0,0,3935,121,9810,4117,13927,-0.090399,-0.124307,-0.988117
4150,0,0,0,0,3038,90,7278,1923,9201,-0.0558748,-0.177189,-0.982589
6012,0,0,0,0,4653,138,10803,2796,13599,-0.05234,-0.18496,-0.981351
6158,0,0,0,0,5102,153,11413,2646,14059,-0.0493828,-0.277366,-0.959494
3181,0,0,0,0,3116,69,6366,1617,7983,-0.0522125,-0.166609,-0.98464
1865,0,0,0,0,1693,46,3604,649,4253,-0.0357689,-0.151915,-0.987746
6180,0,0,0,0,6710,174,13064,3640,16704,-0.0371938,-0.182347,-0.982531
4277,0,0,0,0,4384,121,8782,1704,10486,-0.0907258,-0.160513,-0.982855
3689,0,0,0,0,3955,103,7747,1411,9158,-0.118039,-0.109052,-0.987003
6214,0,0,0,0,6884,183,13281,2478,15759,-0.109434,-0.0897684,-0.989932
4300,0,0,0,0,4880,135,9315,1114,10429,-0.0896482,-0.120884,-0.98861
5713,0,0,0,0,6522,189,12424,1581,14005,-0.0960285,-0.104665,-0.989861
5638,0,0,0,0,6666,195,12499,1104,13603,-0.072781,-0.122961,-0.989739
3991,0,0,0,0,4716,131,8838,953,9791,-0.0594999,-0.117662,-0.99127
6173,0,0,0,0,7105,201,13479,1539,15018,-0.0796082,-0.132443,-0.987989
6178,0,0,0,0,6760,138,13076,694,13770,0.0147296,-0.113059,-0.993479
3916,0,0,0,0,3665,99,7680,627,8307,0.0111442,-0.108503,-0.994034
6133,0,0,0,0,7141,213,13487,1375,14862,0.0026945,-0.129913,-0.991522
4521,0,0,0,0,4529,129,9179,1148,10327,0.0252812,-0.0801386,-0.996463
4229,0,0,0,0,4479,142,8850,1061,9911,0.0272638,-0.128106,-0.991386
6106,0,0,0,0,6024,175,12305,875,13180,0.0087642,-0.112358,-0.993629
3214,0,0,0,0,3335,85,6634,583,7217,0.0103024,-0.127792,-0.991747
5976,0,0,0,0,5861,177,12014,1418,13432,0.0288633,-0.111208,-0.993378
6256,0,0,0,0,5275,155,11686,950,12636,0.033666,-0.107851,-0.993597
5710,0,0,0,0,3316,97,9123,696,9819,0.04272,-0.118056,-0.992088
3165,0,0,0,0,2320,65,5550,809,6359,0.00754555,-0.115357,-0.993295
5757,0,0,0,0,3626,107,9490,1460,10950,0.0253523,-0.101925,-0.994469
5221,0,0,0,0,3077,92,8390,1158,9548,0.0432745,-0.124213,-0.991311
5896,0,0,0,0,3320,105,9321,1457,10778,0.0290115,-0.12214,-0.992089
5693,0,0,0,0,3082,91,8866,1610,10476,0.0265498,-0.126222,-0.991647
4108,0,0,0,0,2132,75,6315,1009,7324,0.043404,-0.115229,-0.99239
3931,0,0,0,0,2274,71,6276,892,7168,0.0258372,-0.11471,-0.993063
5230,0,0,0,0,2941,94,8265,1432,9697,0.0190692,-0.113184,-0.993391
5513,0,0,0,0,3353,98,8964,1226,10190,0.0278924,-0.0918365,-0.995383
3916,0,0,0,0,2217,72,6205,1022,7227,-0.016079,-0.106405,-0.994193
6519,0,0,0,0,3555,117,10191,1134,11325,-0.0281328,-0.0858192,-0.995913
5742,0,0,0,0,3418,125,9285,768,10053,-0.0522689,-0.108326,-0.99274
5174,0,0,0,0,3256,97,8527,804,9331,-0.0493821,-0.0923991,-0.994497
5247,0,0,0,0,3617,101,8965,864,9829,-0.0398646,-0.0783137,-0.996131
5880,0,0,0,0,4381,122,10383,971,11354,-0.0375266,-0.0605216,-0.997461
5687,0,0,0,0,4440,124,10251,1078,11329,-0.00648893,-0.065423,-0.997837
5909,0,0,0,0,4695,128,10732,1240,11972,-0.0348172,-0.0900011,-0.995333
5773,0,0,0,0,3279,92,9144,712,9856,0.0224335,-0.0568564,-0.99813
2136,0,0,0,0,1541,43,3720,403,4123,-0.0231734,-0.0878253,-0.995866
1996,0,0,0,0,1449,40,3485,354,3839,-0.0089868,-0.0699828,-0.997508
6129,0,0,0,0,4108,118,10355,1670,12025,-0.022051,-0.0794089,-0.996598
6162,0,0,0,0,4083,125,10370,934,11304,-0.0784754,-0.126429,-0.988867
3986,0,0,0,0,2728,85,6799,812,7611,-0.00628998,-0.0682825,-0.997646
5865,0,0,0,0,3885,112,9862,974,10836,-0.00279915,-0.0645412,-0.997911
5378,0,0,0,0,3328,112,8818,1185,10003,-0.0254938,-0.0885887,-0.995742
3722,0,0,0,0,2446,71,6239,673,6912,-0.0245447,-0.0933672,-0.995329
5995,0,0,0,0,3953,113,10061,846,10907,-0.0300807,-0.0872896,-0.995729
3886,0,0,0,0,2648,81,6615,791,7406,-0.0277797,-0.086764,-0.995842
5656,0,0,0,0,3927,122,9705,1067,10772,-0.0242135,-0.0715359,-0.997144
5680,0,0,0,0,4001,104,9785,1071,10856,-0.0346078,-0.0827897,-0.995966
3694,0,0,0,0,2540,72,6306,708,7014,-0.0166813,-0.0648987,-0.997752
5214,0,0,0,0,3419,105,8738,1187,9925,-0.0379244,-0.0528911,-0.99788
4862,0,0,0,0,3351,105,8318,843,9161,-0.0366727,-0.0785018,-0.996239
3427,0,0,0,0,2472,70,5969,727,6696,-0.0639989,-0.100214,-0.992906
5815,0,0,0,0,4398,137,10350,1334,11684,-0.0660486,-0.0979112,-0.993001
