Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
2663,0,0,0,0,2820,68,5551,1352,6903,-0.0245177,0.0571646,-0.998064
1683,0,0,0,0,1851,47,3581,1052,4633,-0.00950061,-0.0176148,-0.9998
2033,0,0,0,0,2183,56,4272,1100,5372,-0.0250377,0.0199625,-0.999487
6198,0,0,0,0,6857,192,13247,3232,16479,-0.0375155,0.0362321,-0.998639
4559,0,0,0,0,4202,98,8859,1756,10615,-0.0410155,0.0286142,-0.998749
6033,0,0,0,0,6202,197,12432,2199,14631,-0.0735979,0.0690381,-0.994896
2761,0,0,0,0,2713,75,5549,1661,7210,-0.082285,0.0834321,-0.99311
4508,0,0,0,0,4995,153,9656,3099,12755,-0.0853454,0.0747768,-0.993541
3578,0,0,0,0,3675,100,7353,2125,9478,-0.0031426,-0.0195369,-0.999804
2710,0,0,0,0,2968,77,5755,2116,7871,-0.00363336,-0.0621221,-0.998062
3425,0,0,0,0,3480,91,6996,1870,8866,-0.0102873,-0.0846943,-0.996354
3206,0,0,0,0,4249,121,7576,1859,9435,0.00355654,-0.0403838,-0.999178
3501,0,0,0,0,3476,92,7069,2395,9464,0.0198931,-0.0278787,-0.999413
7290,0,0,0,0,5867,119,13276,2739,16015,0.0370954,-0.0061392,-0.999293
2695,0,0,0,0,2784,73,5552,1710,7262,0.0403517,0.0342063,-0.9986
3445,0,0,0,0,3739,97,7281,2126,9407,0.0612905,0.0324087,-0.997594
5627,0,0,0,0,6173,198,11998,2600,14598,0.0892336,-0.00590403,-0.995993
3035,0,0,0,0,3404,91,6530,1977,8507,0.0787172,-0.0401207,-0.996089
6364,0,0,0,0,6479,137,12980,2395,15375,-0.00485138,-0.0636738,-0.997959
2567,0,0,0,0,2578,73,5218,1684,6902,-0.0244385,-0.11715,-0.992813
5922,0,0,0,0,4897,127,10946,2410,13356,-0.0223666,-0.0239057,-0.999464
3349,0,0,0,0,3525,91,6965,3079,10044,-0.0260387,-0.0242012,-0.999368
4006,0,0,0,0,3372,92,7470,2316,9786,-0.0256381,-0.0455172,-0.998635
6161,0,0,0,0,6971,147,13279,2037,15316,-0.036228,-0.0108026,-0.999285
2696,0,0,0,0,2854,75,5625,1747,7372,-0.0313534,-0.0463764,-0.998432
3048,0,0,0,0,3299,86,6433,2839,9272,-0.0517571,-0.0260993,-0.998319
3798,0,0,0,0,3994,105,7897,2372,10269,-0.0604709,-0.100892,-0.993058
3458,0,0,0,0,3772,100,7330,2038,9368,-0.0705213,-0.132732,-0.98864
3385,0,0,0,0,3855,101,7341,2108,9449,0.0179705,-0.0207961,-0.999622
6529,0,0,0,0,6823,181,13533,3031,16564,0.00551607,-0.0384168,-0.999247
3197,0,0,0,0,3539,91,6827,2032,8859,-0.00968809,-0.0380088,-0.99923
3083,0,0,0,0,3385,91,6559,2261,8820,-0.00573924,-0.0794615,-0.996821
5987,0,0,0,0,8043,205,14235,2277,16512,-0.0308794,-0.126674,-0.991464
3203,0,0,0,0,3408,97,6708,1677,8385,-0.00469039,-0.0617467,-0.998081
2603,0,0,0,0,2860,73,5536,2005,7541,-0.0330126,-0.0961223,-0.994822
4508,0,0,0,0,4826,128,9462,2117,11579,-0.0219325,-0.0553494,-0.998226
2357,0,0,0,0,2608,77,5042,1502,6544,-0.0166809,-0.0716694,-0.997289
4537,0,0,0,0,4981,130,9648,2878,12526,-0.00937374,-0.0484125,-0.998783
6145,0,0,0,0,6647,177,12969,4646,17615,-0.0307886,-0.0683686,-0.997185
3204,0,0,0,0,2911,111,6226,1228,7454,0.00337798,-0.0471859,-0.99888
2072,0,0,0,0,2135,50,4257,1209,5466,-0.0444736,-0.0370379,-0.998324
1493,0,0,0,0,1547,38,3078,905,3983,-0.0484642,-0.0352201,-0.998204
2357,0,0,0,0,3078,72,5507,1385,6892,-0.00207241,-0.0486305,-0.998815
3906,0,0,0,0,4349,114,8369,2442,10811,-0.0256196,-0.0822319,-0.996284
3960,0,0,0,0,4269,123,8352,1957,10309,-0.0045681,-0.0340315,-0.99941
4011,0,0,0,0,4688,122,8821,2829,11650,0.00266078,-0.0219018,-0.999757
3964,0,0,0,0,4220,120,8304,1672,9976,0.00186269,-0.0160079,-0.99987
2718,0,0,0,0,2647,75,5440,1595,7035,0.00327315,-0.0185845,-0.999822
4190,0,0,0,0,4268,112,8570,3046,11616,0.0146461,-0.0540214,-0.998432
4276,0,0,0,0,4241,112,8629,3084,11713,0.0270118,-0.109814,-0.993585
3182,0,0,0,0,3149,92,6423,1881,8304,0.00645746,-0.0607931,-0.99813
3836,0,0,0,0,3677,99,7612,1940,9552,-0.00364272,-0.0557274,-0.998439
4855,0,0,0,0,4385,103,9343,2093,11436,-0.0121893,-0.0533128,-0.998503
4912,0,0,0,0,3531,78,8521,1988,10509,-0.0118804,-0.0573791,-0.998282
2629,0,0,0,0,2407,64,5100,1162,6262,0.00409436,-0.0613214,-0.99811
4067,0,0,0,0,3233,91,7391,3060,10451,0.0141343,-0.0940156,-0.99547
4003,0,0,0,0,2684,84,6771,2370,9141,0.00447489,-0.0649991,-0.997875
4076,0,0,0,0,3535,112,7723,2210,9933,0.00373835,-0.0707716,-0.997486
5989,0,0,0,0,5030,144,11163,2388,13551,0.009053,-0.0676633,-0.997667
3123,0,0,0,0,2527,82,5732,1646,7378,0.018035,-0.0576284,-0.998175
4777,0,0,0,0,3555,110,8442,2916,11358,0.0175165,-0.0394107,-0.99907
3342,0,0,0,0,2323,68,5733,2014,7747,0.0101878,-0.0906768,-0.995828
3280,0,0,0,0,2216,72,5568,1673,7241,0.0246079,-0.0656717,-0.997538
5111,0,0,0,0,3557,120,8788,2420,11208,0.0112198,-0.0906693,-0.995818
3684,0,0,0,0,2474,72,6230,2369,8599,-0.0166761,-0.104074,-0.99443
5957,0,0,0,0,3965,152,10074,2296,12370,0.00930676,-0.0706408,-0.997458
2426,0,0,0,0,1951,60,4437,1559,5996,0.0173383,-0.0674449,-0.997572
5850,0,0,0,0,3892,120,9862,2605,12467,0.0207051,-0.119092,-0.992667
2710,0,0,0,0,1585,53,4348,1324,5672,0.0228808,-0.0924958,-0.99545
1538,0,0,0,0,967,33,2538,751,3289,0.00385126,-0.0984632,-0.995133
1976,0,0,0,0,1124,39,3139,1198,4337,0.000626276,-0.0920116,-0.995758
5815,0,0,0,0,3821,124,9760,3158,12918,0.00691018,-0.1012,-0.994842
3166,0,0,0,0,1923,56,5145,2040,7185,0.0504375,0.00437391,-0.998718
5983,0,0,0,0,3881,119,9983,3067,13050,0.0268251,-0.0582982,-0.997939
3930,0,0,0,0,2672,76,6678,1816,8494,0.0151644,-0.0966546,-0.995202
3732,0,0,0,0,2408,71,6211,2339,8550,0.00822912,-0.0829067,-0.996523
3576,0,0,0,0,2495,76,6147,2029,8176,-0.003911,-0.0558106,-0.998434
4565,0,0,0,0,3084,104,7753,2480,10233,-0.00484123,-0.0626411,-0.998024
4824,0,0,0,0,3233,123,8180,2020,10200,-0.00961126,-0.0319546,-0.999443
5788,0,0,0,0,3974,124,9886,1918,11804,0.00762526,-0.0493619,-0.998752
3075,0,0,0,0,1801,53,4929,1639,6568,0.0253843,0.0176773,-0.999521
5800,0,0,0,0,3065,85,8950,1851,10801,-0.0196762,-0.0613527,-0.997922
2579,0,0,0,0,1908,55,4542,1438,5980,0.00319114,-0.0486917,-0.998809
5942,0,0,0,0,4158,108,10208,2069,12277,-0.0113793,-0.0729007,-0.997274
2547,0,0,0,0,1988,76,4611,1674,6285,0.00316242,-0.0866503,-0.996234
4403,0,0,0,0,3526,108,8037,3252,11289,0.00253455,-0.0992053,-0.995064
6545,0,0,0,0,3684,100,10329,1858,12187,0.0195346,-0.0488485,-0.998615
5847,0,0,0,0,3333,117,9297,1704,11001,0.0250652,-0.0907023,-0.995563
5876,0,0,0,0,3720,89,9685,2186,11871,0.0146704,-0.0443228,-0.99891
2433,0,0,0,0,1867,52,4352,1320,5672,0.0243578,-0.0922531,-0.995438
5856,0,0,0,0,5213,127,11196,2674,13870,0.013565,-0.0634299,-0.997894
2990,0,0,0,0,2327,78,5395,2276,7671,0.00788307,-0.119707,-0.992778
3736,0,0,0,0,2298,71,6105,1901,8006,0.018803,-0.0789526,-0.996701
3147,0,0,0,0,2233,64,5444,2003,7447,0.00137039,-0.0721399,-0.997394
5917,0,0,0,0,4357,129,10403,2611,13014,0.0199649,-0.057003,-0.998174
2454,0,0,0,0,1715,54,4223,1420,5643,0.00358582,-0.0724345,-0.997367
4185,0,0,0,0,3029,86,7300,3161,10461,0.0113359,-0.0689938,-0.997553
5199,0,0,0,0,2885,91,8175,2861,11036,0.0209543,-0.012978,-0.999696
3440,0,0,0,0,2137,65,5642,2430,8072,0.0302191,0.028644,-0.999133
3159,0,0,0,0,2086,59,5304,2202,7506,0.0189835,-0.0631515,-0.997823
5218,0,0,0,0,3463,115,8796,3814,12610,0.0568095,-0.0259891,-0.998047
3655,0,0,0,0,2326,65,6046,1966,8012,0.0410924,0.0427786,-0.998239
6065,0,0,0,0,2802,72,8939,2149,11088,0.0175218,-0.0764848,-0.996917
2376,0,0,0,0,2197,53,4626,1582,6208,0.034956,-0.0971454,-0.994656
5789,0,0,0,0,3735,103,9627,3760,13387,0.0186447,-0.0889088,-0.995865
2977,0,0,0,0,1883,52,4912,1690,6602,0.0225738,-0.0774793,-0.996738
5751,0,0,0,0,3764,117,9632,2248,11880,0.0147198,-0.102665,-0.994607
3012,0,0,0,0,2041,63,5116,2052,7168,0.0223384,-0.0740882,-0.997001
3064,0,0,0,0,2093,58,5215,1770,6985,0.0217205,-0.0738581,-0.997032
3760,0,0,0,0,2615,74,6449,2195,8644,0.0302197,-0.102367,-0.994288
4683,0,0,0,0,3511,97,8291,3508,11799,0.0229284,-0.0735916,-0.997025
3451,0,0,0,0,2572,71,6094,1890,7984,0.0164631,-0.074252,-0.997104
4357,0,0,0,0,3344,91,7792,2237,10029,0.00860643,-0.0657708,-0.997798
5734,0,0,0,0,4545,123,10402,2549,12951,0.0147753,-0.0841254,-0.996346
2866,0,0,0,0,2078,65,5009,1350,6359,0.0116452,-0.0829648,-0.996484
3491,0,0,0,0,2896,78,6465,1881,8346,0.0031202,-0.0917308,-0.995779
6104,0,0,0,0,3822,107,10033,2029,12062,0.0209263,-0.0886867,-0.99584
3271,0,0,0,0,2891,78,6240,1631,7871,0.00578314,-0.0953078,-0.995431
3445,0,0,0,0,2996,83,6524,1786,8310,0.0103725,-0.0925526,-0.995654
6093,0,0,0,0,5693,181,11967,2460,14427,0.0137956,-0.0940885,-0.995468
3242,0,0,0,0,3129,91,6462,1515,7977,0.00932088,-0.0840375,-0.996419
6010,0,0,0,0,6062,177,12249,3034,15283,0.00456235,-0.134234,-0.990939
4200,0,0,0,0,2702,78,6980,1130,8110,0.0168178,-0.133553,-0.990899
1852,0,0,0,0,1718,45,3615,810,4425,-0.000252594,-0.0792819,-0.996852
6253,0,0,0,0,6474,129,12856,1704,14560,0.00891112,-0.0749126,-0.99715
2163,0,0,0,0,2387,72,4622,1093,5715,-0.00339417,-0.0754522,-0.997144
4512,0,0,0,0,4836,137,9485,2224,11709,0.00341341,-0.100373,-0.994944
4606,0,0,0,0,4694,132,9432,2162,11594,0.00205349,-0.0633746,-0.997988
4352,0,0,0,0,4861,143,9356,2088,11444,-0.00895126,-0.0724749,-0.99733
6423,0,0,0,0,7084,197,13704,2090,15794,-0.000576151,-0.11505,-0.99336
2570,0,0,0,0,2835,65,5470,1101,6571,-0.0050673,-0.0805158,-0.99674
1881,0,0,0,0,2013,53,3947,888,4835,-0.00891451,-0.0695066,-0.997542
3938,0,0,0,0,4150,112,8200,2045,10245,-0.00640706,-0.0654198,-0.997837
4887,0,0,0,0,5325,156,10368,1736,12104,-0.00519549,-0.0546032,-0.998495
4037,0,0,0,0,4091,108,8236,1762,9998,-0.00675107,-0.0623466,-0.998032
4402,0,0,0,0,4919,146,9467,2120,11587,-0.0273987,-0.0807872,-0.996355
3400,0,0,0,0,3627,94,7121,1598,8719,-0.000784187,-0.0541453,-0.998533
2537,0,0,0,0,2723,71,5331,1343,6674,-0.0202242,-0.0660144,-0.997614
4411,0,0,0,0,4515,119,9045,2181,11226,-0.00408097,-0.0538775,-0.998539
6990,0,0,0,0,7041,163,14194,2290,16484,-0.0249833,-0.06695,-0.997443
3214,0,0,0,0,2950,79,6243,1794,8037,-0.0174014,-0.0987978,-0.994955
3697,0,0,0,0,3410,89,7196,1900,9096,-0.0357033,-0.155876,-0.987131
6342,0,0,0,0,7184,170,13696,2601,16297,-0.0325508,-0.196007,-0.980062
2659,0,0,0,0,2208,65,4932,1339,6271,-0.00200254,0.00472174,-0.999987
5943,0,0,0,0,5157,153,11253,3499,14752,-0.0185488,-0.126649,-0.991774
2635,0,0,0,0,2062,55,4752,1350,6102,0.0105936,-0.026475,-0.999593
1710,0,0,0,0,1628,46,3384,933,4317,0.00796222,0.000375858,-0.999968
1625,0,0,0,0,1297,36,2958,1137,4095,-0.00132267,0.0119452,-0.999928
5800,0,0,0,0,4358,120,10278,3597,13875,-0.0368355,-0.0838349,-0.995799
3892,0,0,0,0,2662,63,6617,1881,8498,-0.0355027,-0.0611067,-0.9975
5908,0,0,0,0,4235,133,10276,2535,12811,-0.0261205,-0.0557308,-0.998104
2963,0,0,0,0,2135,67,5165,2579,7744,-0.0275118,-0.109815,-0.993571
5717,0,0,0,0,3820,107,9644,2659,12303,-0.0293476,-0.110916,-0.993396
3952,0,0,0,0,2702,81,6735,3063,9798,-0.0382652,-0.15832,-0.986646
3043,0,0,0,0,2028,61,5132,2691,7823,-0.0460563,-0.145934,-0.988222
5822,0,0,0,0,3724,105,9651,4166,13817,-0.0424572,-0.208547,-0.97709
3969,0,0,0,0,2612,79,6660,3572,10232,-0.021736,-0.110847,-0.9936
3996,0,0,0,0,2502,80,6578,3450,10028,-0.0361256,-0.137482,-0.989845
4074,0,0,0,0,2545,77,6696,2746,9442,-0.0481195,-0.140831,-0.988864
5490,0,0,0,0,2466,77,8033,2577,10610,-0.0273353,-0.05401,-0.998166
2566,0,0,0,0,1481,56,4103,2043,6146,-0.0162483,-0.0168847,-0.999725
3375,0,0,0,0,1961,63,5399,2991,8390,-0.0607,-0.176555,-0.982417
7119,0,0,0,0,3958,95,11172,4081,15253,-0.0620278,-0.186884,-0.980422
2888,0,0,0,0,1459,42,4389,3108,7497,-0.0445583,-0.164732,-0.985331
7868,0,0,0,0,2553,93,10514,4285,14799,-0.0454579,-0.175329,-0.98346
2826,0,0,0,0,1230,42,4098,2712,6810,-0.0605579,-0.0783112,-0.995088
4528,0,0,0,0,1366,50,5944,3709,9653,-0.0827803,-0.103384,-0.991191
3398,0,0,0,0,1365,47,4810,3618,8428,-0.0282078,-0.14854,-0.988504
3418,0,0,0,0,1235,46,4699,3391,8090,-0.0569814,-0.19947,-0.978246
5399,0,0,0,0,2090,76,7565,3089,10654,-0.0184255,-0.307421,-0.951395
2273,0,0,0,0,770,25,3068,2792,5860,-0.0339809,-0.2209,-0.974704
2280,0,0,0,0,860,26,3166,2193,5359,-0.026284,-0.168709,-0.985315
2429,0,0,0,0,931,34,3394,2278,5672,-0.0436644,-0.22017,-0.974484
3695,0,0,0,0,1535,47,5277,2934,8211,-0.0352148,-0.0748549,-0.996572
3410,0,0,0,0,1556,46,5012,3231,8243,-0.0372156,-0.186577,-0.981735
5702,0,0,0,0,3008,85,8795,4361,13156,-0.050251,-0.196786,-0.979158
1970,0,0,0,0,1059,34,3063,1564,4627,-0.066828,-0.172626,-0.982718
2487,0,0,0,0,1395,49,3931,2064,5995,-0.0600807,-0.239449,-0.969048
5972,0,0,0,0,3483,112,9567,4119,13686,-0.0291107,-0.203817,-0.978576
3083,0,0,0,0,1978,62,5123,2384,7507,-0.0342822,-0.178728,-0.983301
4990,0,0,0,0,3398,102,8490,5726,14216,-0.090399,-0.124307,-0.988117
4820,0,0,0,0,3671,100,8591,2887,11478,-0.0558748,-0.177189,-0.982589
2270,0,0,0,0,1851,50,4171,1975,6146,-0.0535649,-0.169788,-0.984024
6386,0,0,0,0,5149,141,11676,3499,15175,-0.0493828,-0.277366,-0.959494
2750,0,0,0,0,2311,79,5140,2139,7279,-0.0511979,-0.172846,-0.983617
1665,0,0,0,0,1506,41,3212,1119,4331,-0.0357689,-0.151915,-0.987746
2614,0,0,0,0,2491,71,5176,2314,7490,-0.0383624,-0.169717,-0.984746
6538,0,0,0,0,6154,176,12868,3502,16370,-0.0916202,-0.174657,-0.980357
3362,0,0,0,0,3434,94,6890,2332,9222,-0.118039,-0.109052,-0.987003
5513,0,0,0,0,5528,147,11188,2703,13891,-0.109434,-0.0897684,-0.989932
3163,0,0,0,0,3387,92,6642,1817,8459,-0.0896482,-0.120884,-0.98861
6548,0,0,0,0,7626,202,14376,2694,17070,-0.0951935,-0.112195,-0.989116
3451,0,0,0,0,4365,123,7939,1615,9554,-0.0738537,-0.108836,-0.991312
2526,0,0,0,0,2947,79,5552,1451,7003,-0.0594999,-0.117662,-0.99127
5471,0,0,0,0,7013,177,12661,2283,14944,-0.0796082,-0.132443,-0.987989
3090,0,0,0,0,3530,140,6760,1353,8113,0.0164449,-0.105447,-0.994289
6660,0,0,0,0,6846,185,13691,2199,15890,0.0104314,-0.123077,-0.992342
2611,0,0,0,0,2849,80,5540,1472,7012,0.00218622,-0.117039,-0.993125
6397,0,0,0,0,6529,223,13149,2516,15665,0.0249536,-0.086405,-0.995948
3251,0,0,0,0,3405,90,6746,1735,8481,0.0272638,-0.128106,-0.991386
5080,0,0,0,0,4968,141,10189,2753,12942,0.0087642,-0.112358,-0.993629
5122,0,0,0,0,4471,115,9708,1553,11261,0.0103418,-0.141821,-0.989838
2853,0,0,0,0,2578,77,5508,1624,7132,0.0281526,-0.103288,-0.994253
2887,0,0,0,0,2622,80,5589,1422,7011,0.0334129,-0.10007,-0.994419
3420,0,0,0,0,2719,76,6215,1888,8103,0.04272,-0.118056,-0.992088
5998,0,0,0,0,4396,124,10518,2518,13036,0.0033384,-0.133343,-0.991064
3094,0,0,0,0,2066,60,5220,1911,7131,0.0253523,-0.101925,-0.994469
4728,0,0,0,0,2857,82,7667,2709,10376,0.0432745,-0.124213,-0.991311
5931,0,0,0,0,3362,109,9402,2456,11858,0.0237832,-0.129844,-0.991249
2927,0,0,0,0,1572,47,4546,2033,6579,0.0328339,-0.118721,-0.992385
2915,0,0,0,0,1482,44,4441,1908,6349,0.043404,-0.115229,-0.99239
5934,0,0,0,0,3265,95,9294,3529,12823,0.0142754,-0.125488,-0.991992
4202,0,0,0,0,2492,77,6771,2197,8968,0.0190692,-0.113184,-0.993391
3031,0,0,0,0,1735,52,4818,1789,6607,0.033015,-0.0864653,-0.995708
4009,0,0,0,0,2218,64,6291,2942,9233,-0.016079,-0.106405,-0.994193
3741,0,0,0,0,2312,75,6128,2083,8211,-0.0281328,-0.0858192,-0.995913
3034,0,0,0,0,1687,52,4773,1786,6559,-0.0470593,-0.103978,-0.993466
5801,0,0,0,0,3656,122,9579,2918,12497,-0.0543081,-0.0959112,-0.993907
4073,0,0,0,0,2871,83,7027,2143,9170,-0.0398646,-0.0783137,-0.996131
4139,0,0,0,0,3058,90,7287,2117,9404,-0.0375266,-0.0605216,-0.997461
4363,0,0,0,0,3126,103,7592,2187,9779,-0.00648893,-0.065423,-0.997837
6036,0,0,0,0,4623,138,10797,2755,13552,-0.0348172,-0.0900011,-0.995333
2951,0,0,0,0,1881,53,4885,1203,6088,0.0256705,-0.0508627,-0.998376
1884,0,0,0,0,1260,34,3178,846,4024,-0.0200265,-0.0824094,-0.996397
5947,0,0,0,0,4360,145,10452,2084,12536,-0.0188857,-0.0859396,-0.996121
3139,0,0,0,0,2275,68,5482,2016,7498,-0.022051,-0.0794089,-0.996598
3856,0,0,0,0,2695,97,6648,2168,8816,-0.0746851,-0.122236,-0.989687
5863,0,0,0,0,3927,113,9903,2726,12629,-0.00985063,-0.0724143,-0.997326
6864,0,0,0,0,2617,84,9565,1590,11155,-0.00619335,-0.0688218,-0.99761
2453,0,0,0,0,1604,50,4107,1406,5513,-0.0222499,-0.0832709,-0.996279
5804,0,0,0,0,3795,165,9764,2938,12702,-0.0274697,-0.0982897,-0.994779
3905,0,0,0,0,2643,74,6622,1964,8586,-0.0300807,-0.0872896,-0.995729
3666,0,0,0,0,2448,75,6189,2038,8227,-0.0277797,-0.086764,-0.995842
3652,0,0,0,0,2538,72,6262,2024,8286,-0.0242135,-0.0715359,-0.997144
5903,0,0,0,0,4034,124,10061,2248,12309,-0.0346078,-0.0827897,-0.995966
3043,0,0,0,0,2166,75,5284,2678,7962,-0.0166813,-0.0648987,-0.997752
3675,0,0,0,0,2588,73,6336,2231,8567,-0.0379244,-0.0528911,-0.99788
