Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
6313,0,1154,225,1451,49,137,9329,3639,12968,0.0482805,-0.135783,-0.989562
2900,0,415,78,505,20,42,3960,1735,5695,0.000129189,-0.105986,-0.994368
1501,0,252,46,321,10,25,2155,1324,3479,-0.0200864,-0.0857409,-0.996115
6248,0,901,118,814,27,72,8180,5274,13454,0.034871,-0.111871,-0.993111
2022,0,314,57,371,17,30,2811,2345,5156,0.0436918,-0.10672,-0.993329
3208,0,482,88,554,25,47,4404,5285,9689,0.0822704,-0.100455,-0.991534
5477,0,813,213,929,36,94,7562,9011,16573,0.00843737,-0.0150316,-0.999851
6092,0,871,163,1040,39,90,8295,6233,14528,-0.0614604,0.0193418,-0.997922
2386,0,347,64,418,16,36,3267,4323,7590,0.0202116,0.0211413,-0.999572
1752,0,223,47,269,12,23,2326,2643,4969,0.00846964,0.00393116,-0.999956
6171,0,1044,220,1080,30,76,8621,5492,14113,-0.0364901,0.0557415,-0.997778
