scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
119,1783000597.126791954,15.538223320,-17.368185161,20.622713445,0.013318871,0.000154034,0.999911288,71
120,1783000597.177022934,16.000372263,-15.532191465,19.339177458,0.013318871,0.000154034,0.999911288,71
121,1783000597.226840019,17.753998879,-13.960581413,23.182256341,0.004323910,-0.006091721,0.999972097,66
122,1783000597.276632071,19.137976625,-12.722612267,25.059849011,0.002851805,-0.027767511,0.999610340,72
123,1783000597.326267004,19.918259846,-11.576610330,26.507304497,0.002851805,-0.027767511,0.999610340,72
124,1783000597.376631975,18.281476918,-10.733289961,6.280726803,0.000496533,0.031429236,0.999505856,71
125,1783000597.426276922,20.944116688,-7.664317682,28.002008340,-0.012996972,-0.039931570,0.999117885,72
126,1783000597.476090908,21.619438314,-5.856585347,48.947887760,-0.008802663,0.018907383,0.999782488,75
127,1783000597.526088953,23.542901470,-4.104473748,50.021505759,-0.018220148,0.011986574,0.999762146,75
128,1783000597.577478886,25.776615515,-1.731968706,57.035653372,-0.064155946,0.020882697,0.997721368,78
129,1783000597.627295017,25.497686076,-1.046188308,38.798251870,-0.026548074,0.031305640,0.999157223,82
130,1783000597.677316904,29.340303705,0.982139763,30.545008301,-0.066250951,0.085984501,0.994091282,76
131,1783000597.727312088,29.187677109,3.550384481,38.793122985,-0.025848492,0.040664962,0.998838434,82
132,1783000597.777302027,30.504455040,5.318918773,41.335136358,0.011780190,0.015618378,0.999808628,82
133,1783000597.831727982,30.931214585,6.271359297,45.404043167,0.005789556,0.023791864,0.999700169,80
134,1783000597.881731987,31.072399484,6.530511437,52.382924819,-0.014112090,0.037181980,0.999208862,72
135,1783000597.931746006,34.993040242,6.699436682,54.936884198,-0.030172854,-0.009787878,0.999496772,77
136,1783000597.981126070,36.895277456,7.173194530,58.616912970,-0.020560367,-0.017028199,0.999643592,73
137,1783000598.031141043,39.454210393,7.543041421,61.323647217,-0.020104678,0.002826354,0.999793886,71
138,1783000598.080581903,42.752998190,7.645507115,65.056547023,-0.042422426,-0.005621889,0.999083947,65
139,1783000598.129549026,43.053324719,6.963617487,69.050582445,-0.043099159,-0.016288649,0.998938007,60
140,1783000598.178594112,44.916767857,6.198240165,73.252573218,-0.039100936,-0.005710747,0.999218947,65
141,1783000598.228580952,40.723439636,4.857440186,72.440519595,-0.040261028,-0.068781926,0.996818989,57
142,1783000598.278394938,38.521653219,3.667739604,74.548614547,-0.014848633,-0.059174396,0.998137219,55
143,1783000598.327990055,49.076427476,2.815597918,85.695717381,-0.062837163,0.114380372,0.991447740,66
144,1783000598.377041101,52.278665612,0.815229693,91.166349807,-0.020444433,0.109697796,0.993754708,67
145,1783000598.426997900,53.400974764,-1.548007553,93.010037633,-0.010962362,0.091384328,0.995755357,62
146,1783000598.477437973,55.347649911,-3.398847507,93.902785728,0.016440890,0.053509127,0.998432006,64
147,1783000598.527194977,58.397616882,-5.355224961,96.225703473,-0.008867773,0.054951652,0.998449637,64
148,1783000598.577454090,59.318822469,-7.057431634,94.396979080,0.009878075,0.014665997,0.999843654,71
149,1783000598.627263069,57.677422994,-8.564563042,93.876940361,0.016440890,0.053509127,0.998432006,64
150,1783000598.677247047,56.657234239,-10.730868431,92.178198532,0.007082479,0.060289423,0.998155811,65
151,1783000598.727241039,57.494524801,-11.989868416,94.223329368,0.004767823,0.061109863,0.998119658,67
152,1783000598.777463913,59.342273300,-13.700658774,96.769946761,-0.033875709,0.059202598,0.997671032,67
153,1783000598.827682018,59.571234577,-13.274394510,96.471907747,-0.005847374,0.025171099,0.999666056,70
154,1783000598.878288031,61.032305954,-13.869494529,98.025179341,-0.015809837,0.016025165,0.999746589,69
155,1783000598.928308010,62.230853847,-15.557192061,99.685363059,-0.037097977,0.024655731,0.999007425,74
156,1783000598.978302002,58.721055038,-14.384476394,98.598332387,-0.033875709,0.059202598,0.997671032,67
157,1783000599.027882099,57.385866954,-15.411579012,98.315317611,-0.037135847,0.050170379,0.998050030,63
158,1783000599.077698946,59.134770948,-13.096906060,98.300977749,-0.033875709,0.059202598,0.997671032,67
159,1783000599.126925945,56.873209173,-12.346894077,84.076729163,-0.024857970,0.129740649,0.991236322,69
160,1783000599.176728010,54.435837766,-10.414475326,61.352897025,0.048106535,0.131633169,0.990130532,68
161,1783000599.226680994,53.942973688,-7.891395946,75.963606885,-0.075980078,0.122460201,0.989560775,65
162,1783000599.276941061,59.332246110,-4.622533486,77.715364652,-0.079151332,0.060999689,0.994994525,63
163,1783000599.326915026,66.280750739,-0.941245189,106.120412624,-0.042495573,-0.002317258,0.999093968,78
164,1783000599.376919985,72.370206109,2.222304924,110.298292938,-0.035986589,0.005632578,0.999336400,79
165,1783000599.426973104,74.450331473,5.757780883,116.596614713,0.008627966,0.081936706,0.996600188,83
166,1783000599.480350971,76.306626065,7.613110635,120.450217137,0.023179575,0.088009675,0.995849891,78
167,1783000599.526962042,78.777897313,9.015954392,127.572252018,0.010266788,0.058995117,0.998205474,74
168,1783000599.577156067,80.450276575,9.320838531,132.162935148,-0.005661831,0.093408312,0.995611787,74
169,1783000599.628154039,85.542420810,9.774535267,137.527806511,-0.000502238,0.134181716,0.990956616,66
