scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
226,1782805502.679167032,6.015454893,-19.440191574,13.843084428,0.109494392,0.066123038,0.991785623,88
227,1782805502.728815079,5.594588986,-20.299845198,14.600742023,0.112644532,0.072183491,0.991009966,86
228,1782805502.778187990,6.311216732,-19.750447994,14.383535364,0.169980873,-0.110460283,0.979236962,96
229,1782805502.828156948,5.634512781,-19.874981072,14.312860254,0.109494392,0.066123038,0.991785623,88
230,1782805502.877806902,5.837925573,-19.798945569,14.731000071,0.112644532,0.072183491,0.991009966,86
231,1782805502.928467035,6.577996466,-19.543912491,14.319790047,0.169980873,-0.110460283,0.979236962,96
232,1782805502.978641987,6.882106433,-20.562020734,14.662626977,0.169980873,-0.110460283,0.979236962,96
233,1782805503.028429031,5.728044153,-20.515089089,15.184637636,0.112644532,0.072183491,0.991009966,86
234,1782805503.078454018,5.573154244,-21.317171046,14.795901237,0.112644532,0.072183491,0.991009966,86
235,1782805503.128981113,5.261648123,-21.935634646,15.843012660,0.119668130,0.075242673,0.989958625,83
236,1782805503.178898096,6.098592556,-22.160439092,15.104823122,0.112644532,0.072183491,0.991009966,86
237,1782805503.229420900,4.853283620,-21.702439593,16.518386394,0.119668130,0.075242673,0.989958625,83
238,1782805503.279629946,6.582166200,-22.552088614,18.087338340,0.114372089,0.077297744,0.990426213,83
239,1782805503.329282999,5.129496087,-21.769519766,14.571660674,0.112644532,0.072183491,0.991009966,86
240,1782805503.379291058,5.755508038,-20.873249668,16.816834184,0.116005142,0.081921093,0.989864507,85
241,1782805503.428917885,6.228631127,-20.912048727,18.678675385,0.165101840,-0.121256971,0.978794222,87
242,1782805503.479311943,4.710040628,-19.758590902,18.471585843,0.181770902,-0.060605974,0.981471475,95
243,1782805503.528902054,5.313261372,-22.405652810,13.274548645,0.173073241,-0.083774031,0.981339679,101
244,1782805503.578900099,6.087782724,-21.073537074,15.420457128,0.112644532,0.072183491,0.991009966,86
245,1782805503.628345013,5.038370177,-17.587045931,19.490288035,0.142381052,-0.141556915,0.979637318,84
246,1782805503.677934885,5.365067746,-17.043314704,18.463820679,0.165101840,-0.121256971,0.978794222,87
247,1782805503.728116035,5.466722499,-15.874525599,19.217216284,0.142381052,-0.141556915,0.979637318,84
248,1782805503.777715921,4.169919671,-13.350800116,19.973764727,0.125830723,0.086291184,0.988291688,76
249,1782805503.827944040,0.954541690,-12.438541286,21.098259901,0.131740522,0.100222673,0.986204771,66
250,1782805503.878182888,7.454156985,-13.234169681,19.951383785,0.155553519,-0.175897526,0.972040721,80
251,1782805503.928380013,4.878888688,-12.175341977,18.770703200,0.181770902,-0.060605974,0.981471475,95
252,1782805503.978321075,0.667766107,-13.356371002,18.988654043,0.139242475,0.084821072,0.986618933,118
253,1782805504.028350115,3.861000601,-13.391151317,20.824150628,0.220715842,-0.056614686,0.973693635,88
254,1782805504.078774929,6.022252133,-13.982166065,21.864315342,0.124474495,0.082768810,0.988764595,75
255,1782805504.128566027,3.102445337,-12.518227066,20.128180524,0.129148542,0.081304947,0.988286477,66
256,1782805504.178407907,5.821354609,-11.374396779,18.259682842,0.165101840,-0.121256971,0.978794222,87
257,1782805504.228598118,5.228263497,-11.188582625,16.885290845,0.119668130,0.075242673,0.989958625,83
258,1782805504.278774977,8.149969080,-10.534699056,20.749875546,0.155553519,-0.175897526,0.972040721,80
259,1782805504.328597069,6.913742930,-10.394430751,22.435998358,0.124474495,0.082768810,0.988764595,75
260,1782805504.378793955,8.085088844,-10.063640788,18.807338217,0.114372089,0.077297744,0.990426213,83
261,1782805504.428642988,5.961945484,-9.288269910,20.028680597,0.142381052,-0.141556915,0.979637318,84
262,1782805504.478849888,6.479228285,-9.086015149,19.275658648,0.142381052,-0.141556915,0.979637318,84
263,1782805504.528069973,6.975622886,-7.905460877,20.415494612,0.142381052,-0.141556915,0.979637318,84
264,1782805504.578403950,5.904407244,-7.943061063,20.005912802,0.142381052,-0.141556915,0.979637318,84
265,1782805504.628423929,6.419207120,-7.461210138,20.627969838,0.125054587,0.084900492,0.988510626,79
266,1782805504.678708076,5.172261793,-7.803459944,19.040368038,0.165101840,-0.121256971,0.978794222,87
267,1782805504.728666067,5.986825871,-8.335867781,19.576765689,0.142381052,-0.141556915,0.979637318,84
268,1782805504.778486013,7.528520933,-8.945027000,18.014537704,0.114372089,0.077297744,0.990426213,83
269,1782805504.828439951,8.220919970,-9.422945304,12.723762002,0.101695516,0.075900650,0.991915880,92
270,1782805504.878679991,7.709842656,-7.573179320,12.852855360,0.101695516,0.075900650,0.991915880,92
271,1782805504.929097891,6.831081912,-2.840602435,10.795570084,0.196055006,-0.073737038,0.977816590,94
272,1782805504.978718996,6.079472121,-3.717607205,15.651216666,0.112644532,0.072183491,0.991009966,86
273,1782805505.028712034,6.132503057,-3.709378372,12.326757701,0.179313985,-0.079294076,0.980591120,94
274,1782805505.079117060,2.274000551,-5.013539584,19.721559223,0.129174873,0.089128504,0.987608203,71
